@RELATION 'Music feature'
%rows=1
%columns=14720
%sample_rate=22050
%window_size=512
%step_size=512

@ATTRIBUTE 'Distances in phase domain' NUMERIC
@ATTRIBUTE WindowNumber NUMERIC

@DATA
0.014820001,1081
0.022097878,1082
0.046019986,1083
0.043550685,1084
0.039762992,1085
0.03695715,1086
0.027872782,1087
0.028379528,1088
0.027538296,1089
0.02536264,1090
0.022033578,1091
0.023763781,1092
0.028523503,1093
0.03123384,1094
0.028796528,1095
0.027042676,1096
0.022458319,1097
0.022612127,1098
0.021195097,1099
0.017731572,1100
0.017895902,1101
0.016973134,1102
0.017399933,1103
0.01586119,1104
0.014909892,1105
0.015723588,1106
0.013178391,1107
0.013414203,1108
0.01177927,1109
0.022911867,1110
0.018802598,1111
0.02238129,1112
0.014865528,1113
0.016224755,1114
0.016832931,1115
0.013524423,1116
0.013681154,1117
0.009941432,1118
0.0094174165,1119
0.008054828,1120
0.0074631097,1121
0.0067912177,1122
0.006765651,1123
0.0066293534,1124
0.005864174,1125
0.0069957604,1126
0.006211971,1127
0.006533618,1128
0.006414877,1129
0.0061750463,1130
0.0055848286,1131
0.0054575144,1132
0.005665496,1133
0.005439487,1134
0.005596266,1135
0.0052043963,1136
0.0054163425,1137
0.0049273977,1138
0.0047462736,1139
0.007963703,1140
0.008898233,1141
0.009338509,1142
0.008598549,1143
0.0080248825,1144
0.007949758,1145
0.0067480826,1146
0.006132021,1147
0.0059270565,1148
0.0060729915,1149
0.009025777,1150
0.010106771,1151
0.0088138,1152
0.008224417,1153
0.009006375,1154
0.008086917,1155
0.007768432,1156
0.0074182395,1157
0.007717491,1158
0.0077720527,1159
0.015753679,1160
0.051514555,1161
0.053567667,1162
0.04685368,1163
0.04012023,1164
0.033203922,1165
0.030606942,1166
0.034342658,1167
0.029152954,1168
0.026073642,1169
0.025457218,1170
0.023318356,1171
0.024442807,1172
0.022102848,1173
0.02439919,1174
0.021705227,1175
0.020155853,1176
0.016801856,1177
0.01639039,1178
0.014967806,1179
0.013789497,1180
0.013869588,1181
0.014473034,1182
0.012616514,1183
0.012054626,1184
0.011014829,1185
0.010353015,1186
0.009946947,1187
0.00920427,1188
0.008728894,1189
0.017244808,1190
0.021180093,1191
0.025711292,1192
0.023914998,1193
0.025320016,1194
0.023279581,1195
0.021516077,1196
0.020158269,1197
0.013738908,1198
0.010872131,1199
0.009838475,1200
0.009542511,1201
0.013932801,1202
0.0144035565,1203
0.012981006,1204
0.010916728,1205
0.01059431,1206
0.010320231,1207
0.008583629,1208
0.008154251,1209
0.0074659805,1210
0.006943159,1211
0.006925372,1212
0.0067254137,1213
0.0067742136,1214
0.0053195637,1215
0.005054264,1216
0.0043662363,1217
0.004144089,1218
0.010001062,1219
0.019997377,1220
0.019800294,1221
0.019272922,1222
0.017517483,1223
0.015606694,1224
0.014903198,1225
0.014896586,1226
0.013959456,1227
0.012334193,1228
0.01096577,1229
0.008603523,1230
0.0066130944,1231
0.011403239,1232
0.01674908,1233
0.018131709,1234
0.019463854,1235
0.019706449,1236
0.019231318,1237
0.017538315,1238
0.017342908,1239
0.012622104,1240
0.01026716,1241
0.009261166,1242
0.009941311,1243
0.014340969,1244
0.025989022,1245
0.02455829,1246
0.021890447,1247
0.018588942,1248
0.015694527,1249
0.01411741,1250
0.015707955,1251
0.014385174,1252
0.012687864,1253
0.012599587,1254
0.013066966,1255
0.012636042,1256
0.012021004,1257
0.016464775,1258
0.017830264,1259
0.017417641,1260
0.018004302,1261
0.01680905,1262
0.014961034,1263
0.015680296,1264
0.01121359,1265
0.009794782,1266
0.008316628,1267
0.0075640148,1268
0.008929914,1269
0.010130825,1270
0.010270877,1271
0.008264868,1272
0.008255352,1273
0.0066297227,1274
0.01182308,1275
0.014289354,1276
0.013873721,1277
0.012499032,1278
0.012450719,1279
0.011789374,1280
0.012439535,1281
0.012128948,1282
0.012035459,1283
0.010526846,1284
0.009251856,1285
0.008398462,1286
0.007567625,1287
0.007231412,1288
0.0072637456,1289
0.006436646,1290
0.0053732623,1291
0.0050654775,1292
0.004896024,1293
0.0041920957,1294
0.0040676636,1295
0.0041460316,1296
0.0039704535,1297
0.003932057,1298
0.0036883955,1299
0.0032257244,1300
0.003095487,1301
0.0029823573,1302
0.0028737236,1303
0.0031571274,1304
0.0033127312,1305
0.0034059344,1306
0.00325096,1307
0.0031843765,1308
0.0029668123,1309
0.0028709418,1310
0.002571066,1311
0.0022879643,1312
0.002216105,1313
0.00234807,1314
0.0024383361,1315
0.0023158845,1316
0.002620729,1317
0.0027090283,1318
0.0024980973,1319
0.002394061,1320
0.0021428093,1321
0.0020749252,1322
0.0018854819,1323
0.0017997007,1324
0.0018025984,1325
0.001930796,1326
0.0019263539,1327
0.0019219099,1328
0.0019305996,1329
0.0019133437,1330
0.0018808631,1331
0.0017951482,1332
0.0017048015,1333
0.0017881115,1334
0.0025036514,1335
0.003441874,1336
0.0033585185,1337
0.0033372578,1338
0.0029550565,1339
0.0031033948,1340
0.0029620188,1341
0.0031146295,1342
0.0029014854,1343
0.0027440144,1344
0.0025081425,1345
0.0024679762,1346
0.002359813,1347
0.0018593811,1348
0.0018988022,1349
0.001889612,1350
0.0017221005,1351
0.0017345564,1352
0.0016801232,1353
0.0016800733,1354
0.0016811071,1355
0.0017501225,1356
0.0015654286,1357
0.0015517997,1358
0.0015186071,1359
0.0015473855,1360
0.0015756686,1361
0.0015991512,1362
0.0016315749,1363
0.0016614057,1364
0.0018936436,1365
0.0020054758,1366
0.0018354587,1367
0.0018773895,1368
0.0017426356,1369
0.0017695624,1370
0.001813969,1371
0.0017779727,1372
0.0017162539,1373
0.0017115184,1374
0.0017043705,1375
0.0016017203,1376
0.0016310585,1377
0.0015760518,1378
0.0014939465,1379
0.0014361303,1380
0.0014399807,1381
0.0012927739,1382
0.0012808355,1383
0.001328497,1384
0.0013220469,1385
0.0012809286,1386
0.0012479015,1387
0.0011697998,1388
0.001070255,1389
0.0010531041,1390
9.940757E-4,1391
9.196976E-4,1392
9.015857E-4,1393
8.167185E-4,1394
8.805481E-4,1395
8.629619E-4,1396
8.6598797E-4,1397
8.8292017E-4,1398
8.7771215E-4,1399
7.931892E-4,1400
7.253866E-4,1401
6.1375287E-4,1402
5.544803E-4,1403
6.882904E-4,1404
0.0017533476,1405
0.0038414234,1406
0.0053489017,1407
0.0054388945,1408
0.0049036243,1409
0.0039758254,1410
0.0025075576,1411
0.002450918,1412
0.0026751168,1413
0.0020040015,1414
0.0021638966,1415
0.0019346602,1416
0.001751009,1417
0.0015199255,1418
0.001590749,1419
0.0014341674,1420
0.0013104953,1421
0.0012897867,1422
0.001245096,1423
0.0012148389,1424
0.001143376,1425
0.0011637426,1426
0.0011368375,1427
0.0011240263,1428
0.0011197497,1429
0.001231877,1430
0.0016311595,1431
0.0015502294,1432
0.0014720564,1433
0.0015437056,1434
0.0012490886,1435
0.012047252,1436
0.0338746,1437
0.035295703,1438
0.027711147,1439
0.021647586,1440
0.017304784,1441
0.013533285,1442
0.0071772216,1443
0.0030291493,1444
0.0020935398,1445
0.0032111004,1446
0.0048963698,1447
0.0050039534,1448
0.010009105,1449
0.011830606,1450
0.02186074,1451
0.021836212,1452
0.021653024,1453
0.016164439,1454
0.014415449,1455
