@RELATION 'Music feature'
%rows=1
%columns=14720
%sample_rate=22050
%window_size=512
%step_size=512

@ATTRIBUTE 'Zero-crossing rate' NUMERIC
@ATTRIBUTE WindowNumber NUMERIC

@DATA
0.046875,233
0.05859375,234
0.056640625,235
0.056640625,236
0.052734375,237
0.056640625,238
0.0546875,239
0.05078125,240
0.04296875,241
0.048828125,242
0.048828125,243
0.048828125,244
0.046875,245
0.046875,246
0.048828125,247
0.046875,248
0.048828125,249
0.046875,250
0.048828125,251
0.046875,252
0.048828125,253
0.046875,254
0.048828125,255
0.046875,256
0.046875,257
0.048828125,258
0.05078125,259
0.05078125,260
0.0625,261
0.046875,262
0.05078125,263
0.05078125,264
0.05078125,265
0.046875,266
0.048828125,267
0.05078125,268
0.05078125,269
0.05078125,270
0.05078125,271
0.048828125,272
0.05078125,273
0.05078125,274
0.05078125,275
0.046875,276
0.046875,277
0.048828125,278
0.048828125,279
0.033203125,280
0.04296875,281
0.0390625,282
0.041015625,283
0.037109375,284
0.03125,285
0.046875,286
0.03125,287
0.0234375,288
0.02734375,289
0.0234375,290
0.025390625,291
0.025390625,292
0.025390625,293
0.025390625,294
0.025390625,295
0.02734375,296
0.0234375,297
0.029296875,298
0.029296875,299
0.03125,300
0.03515625,301
0.033203125,302
0.029296875,303
0.029296875,304
0.033203125,305
0.033203125,306
0.033203125,307
0.029296875,308
0.033203125,309
0.03515625,310
0.037109375,311
0.033203125,312
0.041015625,313
0.046875,314
0.033203125,315
0.037109375,316
0.041015625,317
0.03125,318
0.03125,319
0.041015625,320
0.0390625,321
0.0390625,322
0.041015625,323
0.0390625,324
0.03515625,325
0.041015625,326
0.0390625,327
0.046875,328
0.046875,329
0.041015625,330
0.048828125,331
0.0390625,332
0.041015625,333
0.04296875,334
0.04296875,335
0.04296875,336
0.0390625,337
0.03125,338
0.033203125,339
0.03515625,340
0.03515625,341
0.0390625,342
0.03515625,343
0.0390625,344
0.03515625,345
0.03125,346
0.0390625,347
0.041015625,348
0.041015625,349
0.02734375,350
0.029296875,351
0.033203125,352
0.02734375,353
0.021484375,354
0.0390625,355
0.03515625,356
0.052734375,357
0.08203125,358
0.080078125,359
0.083984375,360
0.076171875,361
0.0703125,362
0.068359375,363
0.07421875,364
0.05859375,365
0.052734375,366
0.048828125,367
0.046875,368
0.03515625,369
0.037109375,370
0.05078125,371
0.04296875,372
0.046875,373
0.095703125,374
0.095703125,375
0.095703125,376
0.095703125,377
0.095703125,378
0.095703125,379
0.072265625,380
0.03515625,381
0.04296875,382
0.05078125,383
0.078125,384
0.08984375,385
0.0859375,386
0.072265625,387
0.046875,388
0.05859375,389
0.080078125,390
0.072265625,391
0.05859375,392
0.05078125,393
0.05078125,394
0.05078125,395
0.08203125,396
0.0859375,397
0.083984375,398
0.076171875,399
0.0703125,400
0.080078125,401
0.078125,402
0.080078125,403
0.080078125,404
0.083984375,405
0.080078125,406
0.076171875,407
0.076171875,408
0.07421875,409
0.07421875,410
0.083984375,411
0.080078125,412
0.080078125,413
0.072265625,414
0.078125,415
0.08203125,416
0.07421875,417
0.091796875,418
0.095703125,419
0.095703125,420
0.095703125,421
0.095703125,422
0.095703125,423
0.099609375,424
0.087890625,425
0.0859375,426
0.0859375,427
0.091796875,428
0.083984375,429
0.08984375,430
0.076171875,431
0.076171875,432
0.068359375,433
0.076171875,434
0.080078125,435
0.0859375,436
0.068359375,437
0.068359375,438
0.064453125,439
0.0625,440
0.064453125,441
0.064453125,442
0.0625,443
0.064453125,444
0.064453125,445
0.0625,446
0.068359375,447
0.068359375,448
0.06640625,449
0.068359375,450
0.068359375,451
0.07421875,452
0.0703125,453
0.080078125,454
0.072265625,455
0.0703125,456
0.0546875,457
0.0703125,458
0.064453125,459
0.068359375,460
0.06640625,461
0.064453125,462
0.0703125,463
0.0703125,464
0.060546875,465
0.064453125,466
0.048828125,467
0.056640625,468
0.0703125,469
0.083984375,470
0.0859375,471
0.076171875,472
0.060546875,473
0.06640625,474
0.068359375,475
0.0625,476
0.060546875,477
0.076171875,478
0.080078125,479
0.08203125,480
0.072265625,481
0.068359375,482
0.072265625,483
0.052734375,484
0.0703125,485
0.0546875,486
0.060546875,487
0.07421875,488
0.072265625,489
0.076171875,490
0.072265625,491
0.06640625,492
0.0703125,493
0.0703125,494
0.068359375,495
0.072265625,496
0.0703125,497
0.072265625,498
0.07421875,499
0.068359375,500
0.06640625,501
0.068359375,502
0.068359375,503
0.0703125,504
0.0625,505
0.068359375,506
0.068359375,507
0.0703125,508
0.0625,509
0.0625,510
0.064453125,511
0.05859375,512
0.064453125,513
0.060546875,514
0.06640625,515
0.060546875,516
0.056640625,517
0.05859375,518
0.0546875,519
0.052734375,520
0.052734375,521
0.052734375,522
0.05078125,523
0.056640625,524
0.0546875,525
0.052734375,526
0.06640625,527
0.046875,528
0.048828125,529
0.046875,530
0.0546875,531
0.048828125,532
0.05078125,533
0.05859375,534
0.052734375,535
0.0546875,536
0.048828125,537
0.046875,538
0.052734375,539
