@RELATION 'Music feature'
%rows=1
%columns=14720
%sample_rate=22050
%window_size=512
%step_size=512

@ATTRIBUTE 'Spectral centroid' NUMERIC
@ATTRIBUTE WindowNumber NUMERIC

@DATA
617.7382,1278
596.82776,1279
575.1217,1280
567.5939,1281
540.7778,1282
574.5086,1283
557.24316,1284
557.23566,1285
527.8849,1286
549.65326,1287
564.0614,1288
585.4484,1289
574.5232,1290
512.8522,1291
498.19675,1292
478.24078,1293
496.24808,1294
483.39102,1295
478.26807,1296
450.91257,1297
458.3165,1298
427.5387,1299
440.90897,1300
446.7613,1301
424.46417,1302
419.82507,1303
433.0119,1304
425.55365,1305
428.4993,1306
431.74472,1307
425.1211,1308
412.9616,1309
398.07132,1310
409.7765,1311
409.6148,1312
408.66238,1313
432.5999,1314
433.2765,1315
429.9343,1316
419.531,1317
442.23206,1318
451.1353,1319
441.55682,1320
458.29266,1321
436.41367,1322
445.01263,1323
436.0387,1324
415.38834,1325
421.7335,1326
432.82648,1327
444.95267,1328
433.76004,1329
431.58017,1330
444.95898,1331
424.27283,1332
422.0615,1333
406.8945,1334
457.83017,1335
429.8062,1336
406.5688,1337
387.1645,1338
374.71564,1339
385.9111,1340
396.3524,1341
400.79633,1342
388.83456,1343
393.24863,1344
397.32758,1345
397.79565,1346
429.43042,1347
412.29062,1348
423.63553,1349
458.37515,1350
425.73587,1351
451.77972,1352
455.48306,1353
461.94662,1354
457.22437,1355
506.20862,1356
514.094,1357
508.5894,1358
498.67242,1359
467.5401,1360
538.1333,1361
494.46567,1362
522.5269,1363
522.65704,1364
474.13828,1365
518.46985,1366
499.85333,1367
505.10776,1368
522.4156,1369
493.2455,1370
508.5607,1371
522.75116,1372
549.9244,1373
581.97394,1374
503.15582,1375
543.243,1376
530.5043,1377
530.06604,1378
537.9914,1379
505.51797,1380
520.4565,1381
533.79755,1382
490.06305,1383
496.8223,1384
510.9973,1385
477.5828,1386
515.5662,1387
531.0557,1388
521.6111,1389
532.48926,1390
551.874,1391
545.77673,1392
578.443,1393
512.6635,1394
516.8802,1395
543.0641,1396
540.19385,1397
562.2129,1398
598.9849,1399
652.3589,1400
632.915,1401
578.353,1402
671.2691,1403
621.9038,1404
495.85928,1405
596.4463,1406
662.8771,1407
664.3702,1408
628.6665,1409
612.92896,1410
594.01447,1411
587.2981,1412
559.61194,1413
577.6522,1414
539.0017,1415
563.85376,1416
571.779,1417
552.218,1418
568.7869,1419
609.50385,1420
573.42584,1421
566.20355,1422
603.9337,1423
531.45087,1424
590.22876,1425
539.45667,1426
533.8048,1427
505.0174,1428
506.15884,1429
555.02844,1430
549.79694,1431
556.727,1432
522.8314,1433
519.81494,1434
508.78976,1435
908.12823,1436
970.09644,1437
945.6812,1438
976.1827,1439
857.33984,1440
848.2832,1441
903.83856,1442
747.5412,1443
668.75336,1444
704.1634,1445
658.65436,1446
706.95056,1447
738.25446,1448
1038.5074,1449
910.7601,1450
814.99255,1451
830.0185,1452
797.8463,1453
785.8845,1454
749.6471,1455
716.4321,1456
675.8305,1457
691.0472,1458
773.4738,1459
1003.09174,1460
977.62915,1461
987.95966,1462
991.6476,1463
968.65875,1464
933.6766,1465
874.6099,1466
907.6806,1467
827.48956,1468
805.0896,1469
1046.5642,1470
1010.65015,1471
1008.82733,1472
936.0957,1473
945.58344,1474
967.1667,1475
1000.66876,1476
958.33453,1477
946.74854,1478
909.32086,1479
890.0117,1480
913.1581,1481
930.0388,1482
869.0133,1483
882.093,1484
1050.9797,1485
937.1432,1486
906.58215,1487
