@RELATION 'Music feature'
%rows=1
%columns=9770
%sample_rate=22050
%window_size=512
%step_size=512

@ATTRIBUTE 'Angles in phase domain' NUMERIC
@ATTRIBUTE WindowNumber NUMERIC

@DATA
1.4467598,1632
1.4691641,1633
1.5443296,1634
1.431838,1635
1.1070162,1636
1.4619907,1637
1.5291163,1638
1.4791391,1639
1.3384485,1640
1.3220935,1641
1.5436058,1642
1.4421676,1643
1.4182746,1644
1.4990675,1645
1.3471155,1646
1.4486631,1647
1.4418691,1648
1.5300051,1649
1.4715374,1650
1.3154105,1651
1.4282534,1652
1.5411894,1653
1.565198,1654
1.6688416,1655
1.4215783,1656
1.0844275,1657
1.4349011,1658
1.4513278,1659
1.6084495,1660
1.5399685,1661
1.1220219,1662
1.4889979,1663
1.2713916,1664
1.4795527,1665
1.3707641,1666
1.0179068,1667
1.4131446,1668
1.6071779,1669
1.6600515,1670
1.6792711,1671
1.3829205,1672
1.0157881,1673
1.5607674,1674
1.682533,1675
1.5515332,1676
1.4048587,1677
1.1926854,1678
1.4384335,1679
1.4194546,1680
1.6044086,1681
1.5890887,1682
1.1761804,1683
1.2787939,1684
1.3298963,1685
1.2544665,1686
1.1858739,1687
1.3209765,1688
1.188932,1689
1.37166,1690
1.4706008,1691
1.3994329,1692
1.2796094,1693
1.1095754,1694
1.3497887,1695
1.3031443,1696
1.3432163,1697
1.3535768,1698
1.1650398,1699
1.3009503,1700
1.3946719,1701
1.3473985,1702
1.38275,1703
1.1421298,1704
1.3608207,1705
1.5098745,1706
1.5489745,1707
1.3939688,1708
1.1622674,1709
1.0492935,1710
1.3716704,1711
1.4002054,1712
1.4110035,1713
1.4796387,1714
1.059459,1715
1.3866029,1716
1.5077643,1717
1.4874413,1718
1.437502,1719
1.1771327,1720
1.4506687,1721
1.4407853,1722
1.5320966,1723
1.5639198,1724
1.2208945,1725
1.0991678,1726
1.5228306,1727
1.3525727,1728
1.4343565,1729
1.3935145,1730
1.2674458,1731
1.497194,1732
1.4160726,1733
1.4535921,1734
1.5786126,1735
1.1688421,1736
1.5081818,1737
1.6472384,1738
1.6973916,1739
1.6378571,1740
1.279334,1741
1.3252629,1742
1.4820524,1743
1.4829658,1744
1.5461974,1745
1.3378525,1746
1.2564168,1747
1.4246511,1748
1.5126948,1749
1.4891245,1750
1.5119562,1751
1.161194,1752
1.387644,1753
1.3615917,1754
1.555727,1755
1.5398024,1756
1.2283665,1757
1.1121866,1758
1.3556731,1759
1.4188274,1760
1.55913,1761
1.3873285,1762
1.2519717,1763
1.358211,1764
1.5062941,1765
1.4953896,1766
1.542542,1767
1.3219805,1768
1.1388515,1769
1.4627382,1770
1.4291377,1771
1.4487599,1772
1.4373921,1773
1.0973731,1774
1.4593849,1775
1.5690496,1776
1.6536534,1777
1.5902398,1778
1.4691725,1779
1.2853824,1780
1.2180518,1781
1.146851,1782
0.9122752,1783
1.0829023,1784
0.81931174,1785
0.9681684,1786
1.0724856,1787
1.0524137,1788
1.330747,1789
1.2283561,1790
1.436035,1791
1.5240334,1792
1.6007178,1793
1.61635,1794
1.3577929,1795
1.1117524,1796
1.3823692,1797
1.3169829,1798
1.4460566,1799
1.4463531,1800
1.1531276,1801
1.3236477,1802
1.2221051,1803
1.311111,1804
1.4773386,1805
1.139344,1806
1.4217393,1807
1.5469384,1808
1.5125903,1809
1.6801789,1810
1.4250923,1811
1.0078862,1812
1.4707915,1813
1.362967,1814
1.6091915,1815
1.4155829,1816
1.0679469,1817
1.5689392,1818
1.6717986,1819
1.6871747,1820
1.5914638,1821
1.3605435,1822
1.2986169,1823
1.5358301,1824
1.5285131,1825
1.6475829,1826
1.193609,1827
1.0258712,1828
1.388369,1829
1.4692532,1830
1.5306225,1831
1.5311713,1832
1.1451315,1833
1.4837524,1834
1.6523134,1835
1.7213053,1836
1.6038644,1837
1.3384038,1838
1.1343893,1839
1.426166,1840
1.2170541,1841
1.4271168,1842
1.4490411,1843
1.0133425,1844
1.3875775,1845
1.5472516,1846
1.6239923,1847
1.5300852,1848
1.2838577,1849
1.2317873,1850
1.3821324,1851
1.4917067,1852
1.4382484,1853
1.4569384,1854
1.0009236,1855
1.5808895,1856
1.4927108,1857
1.6816632,1858
1.5913147,1859
1.04442,1860
1.3589373,1861
1.2088462,1862
1.3334341,1863
1.3330873,1864
1.2837316,1865
1.0015252,1866
1.3347956,1867
1.4308008,1868
1.4412843,1869
1.0452839,1870
1.0191848,1871
1.4313856,1872
1.4160783,1873
1.5227071,1874
1.5638595,1875
1.4031935,1876
1.1739401,1877
1.2998947,1878
1.2965168,1879
1.3466636,1880
1.0570749,1881
1.2418399,1882
1.2500652,1883
1.2361723,1884
1.4295498,1885
1.4328899,1886
0.97264045,1887
1.1029327,1888
1.2194972,1889
1.50126,1890
1.4703598,1891
1.2154617,1892
1.2123876,1893
1.6113454,1894
1.5290945,1895
1.5793105,1896
1.2326635,1897
1.1787542,1898
1.3510325,1899
1.5040027,1900
1.5939432,1901
1.3115467,1902
1.06112,1903
1.4219129,1904
1.2026622,1905
1.505961,1906
1.4940804,1907
1.358558,1908
1.4725438,1909
1.7226113,1910
1.6902161,1911
1.6434058,1912
1.2219682,1913
1.1664459,1914
1.3217566,1915
1.5380683,1916
1.5053303,1917
1.3727083,1918
1.1462673,1919
1.336147,1920
1.4618489,1921
1.5750171,1922
1.4551072,1923
1.1754218,1924
1.613673,1925
1.5929629,1926
1.5953538,1927
1.557931,1928
1.5337644,1929
1.3534046,1930
1.5430475,1931
1.4560034,1932
1.3920695,1933
1.1712654,1934
1.0801038,1935
1.4375513,1936
1.5183214,1937
1.4990655,1938
1.3008152,1939
0.95891607,1940
0.9508523,1941
0.97393245,1942
1.0054055,1943
1.0264418,1944
1.0910275,1945
1.3909208,1946
1.4289985,1947
1.382823,1948
1.318962,1949
1.2226934,1950
1.1067519,1951
1.1417246,1952
1.3509939,1953
1.2832762,1954
1.3041242,1955
1.0372967,1956
1.432295,1957
1.4090843,1958
1.5738974,1959
1.4492819,1960
1.2703583,1961
1.1480834,1962
1.3967541,1963
1.4197255,1964
1.3483367,1965
1.5039434,1966
1.0843095,1967
1.4006387,1968
1.4201001,1969
1.5346612,1970
1.525304,1971
1.3210388,1972
1.2832934,1973
1.3561623,1974
1.3840214,1975
1.5398201,1976
1.114675,1977
1.2317348,1978
1.4717276,1979
1.6157073,1980
1.6343975,1981
1.5786849,1982
1.1003715,1983
1.35521,1984
1.4018036,1985
1.4227448,1986
1.3999121,1987
1.3204896,1988
1.515694,1989
1.4967544,1990
1.32696,1991
1.551978,1992
1.4096249,1993
1.3566483,1994
1.6447138,1995
1.607634,1996
1.6490241,1997
1.6104511,1998
0.9837523,1999
1.495226,2000
1.5077353,2001
1.5460998,2002
1.5385718,2003
1.2575809,2004
1.2969519,2005
1.5712111,2006
1.541118,2007
1.5967742,2008
1.4194432,2009
1.1264055,2010
1.4569367,2011
1.5476587,2012
1.5545208,2013
1.4885494,2014
1.2046018,2015
1.4063776,2016
1.4665622,2017
1.6238931,2018
1.6520298,2019
1.1871928,2020
1.180216,2021
1.4182702,2022
1.4400691,2023
1.6428152,2024
1.4838834,2025
1.208801,2026
1.3422238,2027
1.3379912,2028
1.4127038,2029
1.3958144,2030
1.2091597,2031
1.4345344,2032
1.5345182,2033
1.5880607,2034
1.5359523,2035
1.3244011,2036
1.1853335,2037
1.3275124,2038
1.3008919,2039
1.4966284,2040
1.4757236,2041
1.3675064,2042
1.3422456,2043
1.2244755,2044
1.4404285,2045
1.393764,2046
1.4624636,2047
1.4489889,2048
1.5005091,2049
1.699203,2050
1.6286404,2051
1.3801873,2052
1.2795868,2053
1.2475376,2054
1.390511,2055
1.2729149,2056
1.1118314,2057
0.88402134,2058
1.4754537,2059
1.4365344,2060
1.3349531,2061
1.4073883,2062
1.0730426,2063
1.2916749,2064
1.3926747,2065
1.5527573,2066
1.5317479,2067
1.2920164,2068
0.8574023,2069
1.1198994,2070
1.2385688,2071
1.4662923,2072
1.5247787,2073
1.2392077,2074
1.5545943,2075
1.6463202,2076
1.5164505,2077
1.5898976,2078
1.2563959,2079
1.3072286,2080
1.505359,2081
1.5683244,2082
1.43598,2083
1.2955132,2084
1.1265428,2085
1.2766759,2086
1.2832079,2087
1.2951663,2088
1.4641346,2089
1.1053205,2090
1.5088799,2091
1.4931496,2092
1.5829664,2093
1.5926242,2094
1.2464474,2095
1.2147492,2096
1.2720754,2097
1.4011904,2098
1.4892789,2099
1.5133989,2100
1.161813,2101
1.4642215,2102
1.4317756,2103
1.4770019,2104
1.2410653,2105
1.139298,2106
1.4206765,2107
1.4634638,2108
1.4713494,2109
1.4385179,2110
1.1969469,2111
1.3034672,2112
1.5046967,2113
1.5379754,2114
1.5236245,2115
1.2624153,2116
1.2839942,2117
1.4074427,2118
1.3523422,2119
1.2995509,2120
1.3681992,2121
1.0171502,2122
1.2862589,2123
1.3767887,2124
1.4400247,2125
1.3900198,2126
1.0607066,2127
0.9672887,2128
1.0253087,2129
1.230568,2130
1.4198588,2131
1.4087458,2132
1.0893395,2133
1.4315852,2134
1.5194623,2135
1.6375071,2136
1.5127891,2137
1.2588532,2138
1.3074433,2139
1.3925089,2140
1.5160954,2141
1.6139964,2142
1.4448858,2143
1.0616785,2144
1.3544515,2145
1.4421759,2146
1.6482052,2147
1.444789,2148
1.0722734,2149
1.4221762,2150
1.4902374,2151
1.4631491,2152
1.511119,2153
1.2169592,2154
1.4824064,2155
1.4446573,2156
1.4076226,2157
1.5717717,2158
1.381394,2159
1.1670766,2160
1.4832221,2161
1.3725164,2162
1.4028721,2163
1.4434828,2164
1.3276116,2165
1.4757967,2166
1.6255659,2167
1.6454757,2168
1.674301,2169
1.0660197,2170
1.4210043,2171
1.4220474,2172
1.4170069,2173
1.5006175,2174
1.5758605,2175
1.1594565,2176
1.473345,2177
1.3653458,2178
1.4348927,2179
1.4094188,2180
1.0968299,2181
1.5743358,2182
1.6255916,2183
1.6121502,2184
1.4535831,2185
1.1475017,2186
1.3741368,2187
1.6358936,2188
1.4710058,2189
1.4220266,2190
1.2527838,2191
1.2949952,2192
1.4094415,2193
1.4836493,2194
1.4864973,2195
1.3307911,2196
1.3511345,2197
1.5087248,2198
1.5185053,2199
1.5997604,2200
1.5964907,2201
1.3603733,2202
1.2916217,2203
1.5457903,2204
1.5610582,2205
1.5733973,2206
1.4027389,2207
0.9416453,2208
1.5128899,2209
1.5878339,2210
1.5686679,2211
1.4212189,2212
0.9654979,2213
1.3208896,2214
1.2583312,2215
1.284208,2216
1.4659292,2217
1.4623522,2218
1.2208453,2219
1.6464847,2220
1.6724223,2221
1.6568614,2222
1.427266,2223
1.3172922,2224
1.46028,2225
1.4321021,2226
1.5496535,2227
1.5688812,2228
1.2773643,2229
1.1487578,2230
1.440577,2231
1.482428,2232
1.655591,2233
1.3759732,2234
1.2641139,2235
1.5148484,2236
1.5556355,2237
1.5016867,2238
1.4739306,2239
1.2213979,2240
1.5410259,2241
1.4035596,2242
1.5470179,2243
1.4939754,2244
1.3631909,2245
1.4110069,2246
1.482294,2247
1.5382,2248
1.5196021,2249
1.5181038,2250
1.069025,2251
1.5243196,2252
1.4609671,2253
1.6676189,2254
1.6073962,2255
1.1105553,2256
1.3191415,2257
1.4286426,2258
1.4874736,2259
1.544163,2260
1.2375418,2261
1.2351135,2262
1.5972202,2263
1.6315086,2264
1.6397681,2265
1.4444354,2266
0.9932055,2267
1.3691725,2268
1.4890745,2269
1.5977895,2270
1.6188686,2271
1.1423604,2272
1.3356435,2273
1.4781148,2274
1.6137227,2275
1.6272571,2276
1.3846747,2277
1.1640188,2278
1.5656377,2279
1.6246461,2280
1.6980194,2281
1.4796753,2282
1.1462717,2283
1.48645,2284
1.4594623,2285
1.6197333,2286
1.5431533,2287
1.4269997,2288
1.2748636,2289
1.6550701,2290
1.6201661,2291
1.550871,2292
1.482244,2293
1.0538331,2294
1.5297707,2295
1.4677533,2296
1.5623834,2297
1.5639758,2298
1.2228366,2299
1.3381289,2300
1.4035615,2301
1.3663038,2302
1.4726084,2303
1.1259164,2304
1.2726401,2305
1.5343336,2306
1.6230662,2307
1.6482471,2308
1.5361192,2309
1.2304826,2310
1.3666085,2311
1.3916811,2312
1.476608,2313
1.5085442,2314
1.0077493,2315
1.2808987,2316
1.4803681,2317
1.5208051,2318
1.5718765,2319
1.1798251,2320
1.1293143,2321
1.4604152,2322
1.4713264,2323
1.5440973,2324
1.3833365,2325
1.1774536,2326
1.4692006,2327
1.4810089,2328
1.5508109,2329
1.6017689,2330
1.111808,2331
1.207612,2332
1.4229164,2333
1.4504269,2334
1.5149336,2335
1.4408324,2336
1.1404691,2337
1.6588701,2338
1.6856976,2339
1.7251956,2340
1.5895895,2341
1.2446082,2342
1.413996,2343
1.3748373,2344
1.5316192,2345
1.4759399,2346
1.3393998,2347
1.2557863,2348
1.4860504,2349
1.5367147,2350
1.5864853,2351
1.4957504,2352
1.0885799,2353
1.6055305,2354
1.664266,2355
1.6729836,2356
1.6068522,2357
1.2488747,2358
1.1581463,2359
1.5049211,2360
1.5632836,2361
1.6244339,2362
1.4063014,2363
1.2863731,2364
1.4243051,2365
1.4900017,2366
1.5283976,2367
1.5213373,2368
1.2790852,2369
1.5025544,2370
1.5744306,2371
1.6955445,2372
1.5495322,2373
1.0585353,2374
1.3697861,2375
1.5193348,2376
1.6071012,2377
1.623019,2378
1.5039386,2379
0.92953724,2380
1.5218246,2381
1.34846,2382
1.5029578,2383
1.5170649,2384
1.2905067,2385
1.4236598,2386
1.3841025,2387
1.3661073,2388
1.4698637,2389
1.3352973,2390
1.1176028,2391
1.6286305,2392
1.59657,2393
1.6989561,2394
1.2550524,2395
1.0957166,2396
1.3774443,2397
1.3683548,2398
1.5064902,2399
1.4796613,2400
1.2223028,2401
1.2894834,2402
1.4340147,2403
1.523229,2404
1.6096628,2405
1.4394507,2406
1.4037207,2407
1.5706762,2408
1.5021925,2409
1.5106084,2410
1.4483039,2411
0.9766298,2412
1.2845964,2413
1.3831851,2414
1.5758212,2415
1.5869021,2416
1.4652675,2417
1.4615444,2418
1.5522172,2419
1.6324615,2420
1.5806024,2421
1.4794626,2422
1.0212629,2423
1.3297175,2424
1.2453568,2425
1.6177275,2426
1.5424855,2427
1.3683896,2428
1.399366,2429
1.4466171,2430
1.5114524,2431
1.5762928,2432
1.228461,2433
1.2657709,2434
1.6374534,2435
1.5798756,2436
1.6258175,2437
1.5343937,2438
0.9730705,2439
1.3163202,2440
1.4790833,2441
1.5173066,2442
1.5263981,2443
1.441697,2444
0.99818057,2445
1.2708915,2446
1.6186682,2447
1.7065673,2448
1.4095058,2449
1.0354912,2450
1.5096165,2451
1.5025779,2452
1.3978167,2453
1.4372398,2454
1.2564241,2455
1.2217182,2456
1.4133106,2457
1.5263473,2458
1.542112,2459
1.3601433,2460
1.4478544,2461
1.625494,2462
1.6612487,2463
1.6441977,2464
1.5337129,2465
1.3321259,2466
1.4858837,2467
1.421941,2468
1.6822855,2469
1.3643026,2470
1.3748412,2471
1.4843392,2472
1.4007969,2473
1.4780605,2474
1.4081808,2475
1.2552025,2476
1.4474386,2477
1.6380248,2478
1.7125217,2479
1.6804012,2480
1.498925,2481
1.0590458,2482
1.4577447,2483
1.4285158,2484
1.5485865,2485
1.5289834,2486
1.4930035,2487
1.268168,2488
1.492447,2489
1.5528367,2490
1.6491201,2491
1.2884315,2492
1.2210252,2493
1.5334815,2494
1.5108411,2495
1.5784577,2496
1.4683444,2497
1.1800961,2498
1.4740607,2499
1.4159025,2500
1.5986769,2501
1.6189594,2502
1.1673014,2503
1.2228688,2504
1.1977856,2505
1.3421943,2506
1.4225347,2507
1.3659505,2508
1.0362626,2509
1.5640632,2510
1.4912453,2511
1.6685283,2512
1.5492772,2513
1.1329913,2514
1.2622641,2515
1.4189179,2516
1.529175,2517
1.539372,2518
1.3593631,2519
1.1961883,2520
1.4490284,2521
1.4692073,2522
1.6332895,2523
1.5276173,2524
1.2175667,2525
1.4454265,2526
1.5759568,2527
1.6457044,2528
1.6280099,2529
1.5036594,2530
1.2493788,2531
1.4065983,2532
1.474998,2533
1.6298512,2534
1.6142614,2535
1.0599432,2536
1.281081,2537
1.5459003,2538
1.4768766,2539
1.5176635,2540
1.424096,2541
0.9852777,2542
1.5390694,2543
1.569879,2544
1.5586531,2545
1.5653976,2546
1.095159,2547
1.4522082,2548
1.6205184,2549
1.5633795,2550
1.5281221,2551
1.0937389,2552
1.0873153,2553
1.4152365,2554
1.5635693,2555
1.6439161,2556
1.2892177,2557
0.9023685,2558
1.2294544,2559
1.3085132,2560
1.4415019,2561
1.4368145,2562
1.1017071,2563
1.5090368,2564
1.6526093,2565
1.7028759,2566
1.6475962,2567
1.3121057,2568
1.3196576,2569
1.4609562,2570
1.5057175,2571
1.6270143,2572
1.3248143,2573
1.1485685,2574
1.4091252,2575
1.4451523,2576
1.5949973,2577
1.5251606,2578
1.1278555,2579
1.1450112,2580
1.520672,2581
1.4980808,2582
1.5639598,2583
1.1388519,2584
1.1859115,2585
1.5724006,2586
1.5289724,2587
1.5775911,2588
1.4931514,2589
1.1575816,2590
1.5293803,2591
1.5486178,2592
1.5803899,2593
1.4238622,2594
1.4198554,2595
1.3356254,2596
1.5088668,2597
1.5124543,2598
1.5872797,2599
1.2314901,2600
1.120509,2601
1.4311708,2602
1.430299,2603
1.571674,2604
1.3468002,2605
1.2743927,2606
1.6692617,2607
1.6531619,2608
1.5939103,2609
1.5333478,2610
0.9844421,2611
1.42073,2612
1.2417513,2613
1.3819963,2614
1.4756866,2615
1.208568,2616
1.3589464,2617
1.4410744,2618
1.5256433,2619
1.7030842,2620
1.4670796,2621
1.1520038,2622
1.4510725,2623
1.4942386,2624
1.54713,2625
1.2985718,2626
1.1861306,2627
1.5749724,2628
1.3276523,2629
1.5973902,2630
1.6044695,2631
1.0363121,2632
1.2879505,2633
1.5427252,2634
1.6167297,2635
1.6502149,2636
1.3621409,2637
1.2810646,2638
1.6172953,2639
1.6476479,2640
1.5182761,2641
1.4876351,2642
1.0913651,2643
1.4348605,2644
1.415103,2645
1.3772942,2646
1.4370817,2647
1.0551009,2648
1.469621,2649
1.5759625,2650
1.63734,2651
1.6730266,2652
1.365637,2653
1.4232473,2654
1.5431532,2655
1.5410218,2656
1.5509696,2657
1.5216093,2658
1.0539904,2659
1.5466826,2660
1.4807401,2661
1.5652871,2662
1.5426241,2663
1.2234821,2664
1.2429267,2665
1.5228007,2666
1.5826284,2667
1.5908687,2668
1.480471,2669
1.2138562,2670
1.5905273,2671
1.4751993,2672
1.5879226,2673
1.6040933,2674
1.152859,2675
1.31425,2676
1.2425424,2677
1.2273622,2678
1.3763291,2679
1.2807175,2680
1.307031,2681
1.727565,2682
1.8207988,2683
1.706111,2684
1.4598918,2685
1.1957692,2686
1.5040284,2687
1.3958625,2688
1.4588907,2689
1.4231328,2690
1.0408747,2691
1.4850707,2692
1.4518565,2693
1.4722658,2694
1.6101941,2695
1.2070739,2696
1.2811148,2697
1.5087991,2698
1.5613091,2699
1.5852445,2700
1.4685227,2701
1.2898593,2702
1.4718382,2703
1.1843765,2704
1.3149048,2705
1.4070529,2706
1.3525017,2707
1.3836143,2708
1.3955243,2709
1.5330045,2710
1.595432,2711
1.5259362,2712
1.2907813,2713
1.6361662,2714
1.6693472,2715
1.6063709,2716
1.5531487,2717
1.2668535,2718
1.3141875,2719
1.5869972,2720
1.5842083,2721
1.6303535,2722
1.4242363,2723
1.2356331,2724
1.6482426,2725
1.6648735,2726
1.7010565,2727
1.5144889,2728
1.1183513,2729
1.4323503,2730
1.4428538,2731
1.504767,2732
1.5649788,2733
1.4275633,2734
1.3183028,2735
1.7271048,2736
1.6317548,2737
1.6512632,2738
1.522405,2739
1.1098843,2740
1.5838962,2741
1.4634628,2742
1.5000633,2743
1.5971155,2744
1.3615221,2745
1.2686291,2746
1.6475664,2747
1.60409,2748
1.6196741,2749
1.27637,2750
1.1106867,2751
1.5246652,2752
1.6143252,2753
1.6058524,2754
1.5814972,2755
1.1241096,2756
1.3087997,2757
1.4763026,2758
1.3997066,2759
1.5115494,2760
1.3524945,2761
1.4358459,2762
1.5554434,2763
1.5747246,2764
1.6513556,2765
1.503795,2766
1.149335,2767
1.6606184,2768
1.5455674,2769
1.6500154,2770
1.3369985,2771
1.0952344,2772
1.4840773,2773
1.435199,2774
1.5309267,2775
1.561073,2776
1.1597666,2777
1.3250368,2778
1.6422695,2779
1.6868255,2780
1.6653367,2781
1.5000657,2782
0.9977641,2783
1.4622228,2784
1.3022391,2785
1.360518,2786
1.5121864,2787
1.391687,2788
1.363417,2789
1.5788025,2790
1.629663,2791
1.544583,2792
1.2168026,2793
1.2111064,2794
1.4833627,2795
1.6933099,2796
1.6684622,2797
1.6115462,2798
1.4535018,2799
1.5626382,2800
1.5573976,2801
1.6403086,2802
1.6870517,2803
1.5126572,2804
1.2156922,2805
1.4307904,2806
1.3381107,2807
1.3809226,2808
1.4242908,2809
1.4089024,2810
1.4225861,2811
1.4381952,2812
1.508918,2813
1.4994131,2814
1.5417676,2815
1.4684346,2816
1.517036,2817
1.5577437,2818
1.6357512,2819
1.5724145,2820
1.575621,2821
1.6352729,2822
1.6490339,2823
1.654558,2824
1.6712606,2825
1.7248472,2826
1.779944,2827
1.6892831,2828
1.8031255,2829
1.7780789,2830
1.7589234,2831
1.6125741,2832
1.6394973,2833
1.6599689,2834
1.64581,2835
1.4718716,2836
1.4528913,2837
1.583625,2838
1.6409981,2839
1.6069553,2840
1.6725807,2841
1.534837,2842
1.6536103,2843
1.6443155,2844
1.7198131,2845
1.6724576,2846
1.6190318,2847
1.4543967,2848
1.3165175,2849
1.5417866,2850
1.54644,2851
1.4159319,2852
1.1377414,2853
1.2974868,2854
1.5018474,2855
1.4864072,2856
1.405302,2857
1.2271309,2858
1.1575352,2859
1.3759038,2860
1.4382555,2861
1.4612685,2862
1.3357046,2863
1.1406163,2864
1.4915218,2865
1.5438678,2866
1.4918063,2867
1.3804064,2868
1.158022,2869
1.5443943,2870
1.5447024,2871
1.4536213,2872
1.4952093,2873
1.0422266,2874
1.415144,2875
1.4333378,2876
1.4813778,2877
1.508213,2878
1.2787998,2879
1.1636597,2880
1.4892892,2881
1.3225023,2882
1.3513665,2883
1.2863667,2884
1.3544596,2885
1.3328432,2886
1.5284941,2887
1.4826527,2888
1.4726955,2889
1.3188854,2890
1.4815872,2891
1.373506,2892
1.4485029,2893
1.2691379,2894
0.69712734,2895
1.165456,2896
1.482542,2897
1.5598495,2898
1.5235945,2899
0.9983602,2900
1.3148834,2901
1.427747,2902
1.4277272,2903
1.4320238,2904
1.1835598,2905
1.1779577,2906
1.4457507,2907
1.4339873,2908
1.4232094,2909
1.4455259,2910
1.1025426,2911
1.3267804,2912
1.3346039,2913
1.4732953,2914
1.4302311,2915
1.0335927,2916
1.3977282,2917
1.552181,2918
1.5317959,2919
1.2756709,2920
1.508872,2921
0.94660294,2922
1.524572,2923
1.5002104,2924
1.5208123,2925
1.4517326,2926
1.2291113,2927
1.5316638,2928
1.5601267,2929
1.4618546,2930
1.5106342,2931
1.2849586,2932
1.1140697,2933
1.4624736,2934
1.520267,2935
1.4859699,2936
1.43655,2937
0.97190666,2938
1.4228365,2939
1.3166072,2940
1.3463551,2941
1.5883658,2942
1.2167879,2943
1.1246383,2944
1.4218966,2945
1.4541932,2946
1.4812716,2947
1.4000937,2948
1.2332764,2949
1.5601441,2950
1.4088135,2951
1.438951,2952
1.3806683,2953
1.243123,2954
1.5062774,2955
1.4312813,2956
1.4603575,2957
1.4805154,2958
1.3959956,2959
1.2954131,2960
1.6156551,2961
1.5210979,2962
1.5293941,2963
1.2672598,2964
1.032125,2965
1.4061788,2966
1.3535861,2967
1.4107008,2968
1.4907516,2969
1.389335,2970
1.1908808,2971
1.65295,2972
1.6546216,2973
1.6070559,2974
1.4643716,2975
1.0763612,2976
1.3770236,2977
1.4054829,2978
1.3984507,2979
1.4364619,2980
1.3546512,2981
1.2224611,2982
1.4956146,2983
1.4788016,2984
1.5856398,2985
1.47762,2986
1.2142773,2987
1.1376129,2988
1.2392317,2989
1.4275839,2990
1.4292924,2991
1.1350105,2992
1.6000391,2993
1.5239339,2994
1.4529217,2995
1.511519,2996
1.3713049,2997
1.2854435,2998
1.2687291,2999
1.437101,3000
1.4697299,3001
1.3149606,3002
1.2281485,3003
1.6300164,3004
1.592623,3005
1.6299723,3006
1.5056154,3007
1.3312687,3008
1.1399496,3009
1.1890372,3010
1.4708267,3011
1.5248765,3012
1.3846326,3013
1.1769522,3014
1.6347669,3015
1.5875579,3016
1.5554261,3017
1.4325918,3018
0.79492515,3019
1.4183782,3020
1.3763087,3021
1.3511132,3022
1.4623388,3023
1.3459866,3024
0.890486,3025
0.8751397,3026
0.9048609,3027
0.94000673,3028
1.2165531,3029
1.0614746,3030
1.3438972,3031
1.3026483,3032
1.3955112,3033
1.3406335,3034
1.3145679,3035
1.136313,3036
1.3753638,3037
1.3853858,3038
1.584443,3039
1.3254565,3040
1.0832518,3041
1.5343812,3042
1.4199808,3043
1.4474789,3044
1.3873798,3045
0.9690548,3046
1.3379618,3047
1.2425566,3048
1.4729816,3049
1.5846108,3050
1.3440762,3051
1.2454202,3052
1.5114343,3053
1.4721104,3054
1.495652,3055
1.3184239,3056
1.1697432,3057
1.4943937,3058
1.5224401,3059
1.5060364,3060
1.5004957,3061
1.2516633,3062
1.502165,3063
1.3196238,3064
1.439604,3065
1.3837347,3066
1.4196031,3067
1.3210025,3068
1.5032262,3069
1.4726415,3070
1.5712359,3071
1.4470168,3072
1.1369524,3073
1.3444823,3074
1.3810608,3075
1.409151,3076
1.388957,3077
1.1532599,3078
1.4152886,3079
1.4587083,3080
1.5008289,3081
1.4216251,3082
1.2177303,3083
1.2190564,3084
1.255987,3085
1.2397519,3086
1.2789861,3087
1.3843962,3088
1.0485185,3089
1.312907,3090
1.2741641,3091
1.3048575,3092
1.43163,3093
1.2903565,3094
1.2989523,3095
1.438202,3096
1.5211755,3097
1.4984344,3098
1.2629879,3099
1.246914,3100
1.4605559,3101
1.4414148,3102
1.47575,3103
0.99229556,3104
1.276026,3105
1.4142054,3106
1.4460429,3107
1.4325571,3108
1.2831075,3109
1.1540705,3110
1.5460023,3111
1.5344102,3112
1.5247825,3113
1.4338022,3114
1.0038009,3115
1.3302342,3116
1.4373852,3117
1.4896556,3118
1.498335,3119
1.2552409,3120
1.195655,3121
1.5312556,3122
1.5268335,3123
1.5962366,3124
1.4441615,3125
1.0650249,3126
1.2399133,3127
1.3646955,3128
1.4959973,3129
1.5111059,3130
1.2918874,3131
1.1884233,3132
1.4748,3133
1.5566839,3134
1.5710615,3135
1.6197596,3136
1.0838829,3137
1.2539531,3138
1.4483602,3139
1.4366106,3140
1.3004411,3141
1.0406919,3142
1.0985054,3143
1.3794314,3144
1.4586238,3145
1.5398413,3146
1.2368674,3147
1.2604837,3148
1.4269096,3149
1.492326,3150
1.5650711,3151
1.4340143,3152
1.1376877,3153
1.5237707,3154
1.5741869,3155
1.5966583,3156
1.4832891,3157
1.2545483,3158
1.3125247,3159
1.4594253,3160
1.4840459,3161
1.5462729,3162
1.4160784,3163
1.1940328,3164
1.4701737,3165
1.5419911,3166
1.5456493,3167
1.5596219,3168
1.2266599,3169
1.4208788,3170
1.5293772,3171
1.5168846,3172
1.4816344,3173
1.4888426,3174
1.1310109,3175
1.5810118,3176
1.6143699,3177
1.6158476,3178
1.5509515,3179
1.139297,3180
1.2723039,3181
1.4482113,3182
1.4304789,3183
1.5225413,3184
1.3807365,3185
1.1490948,3186
1.4760433,3187
1.3837732,3188
1.5067345,3189
1.5180845,3190
1.0396918,3191
1.440022,3192
1.5294038,3193
1.5184199,3194
1.3985378,3195
