@RELATION 'Music feature'
%rows=1
%columns=9770
%sample_rate=22050
%window_size=512
%step_size=512

@ATTRIBUTE 'Root mean square' NUMERIC
@ATTRIBUTE WindowNumber NUMERIC

@DATA
0.4791142711,2012
0.2907379706,2013
0.3553518814,2014
0.7593323445,2015
0.5970076641,2016
0.4843705294,2017
0.4599166135,2018
0.442136174,2019
0.6656268695,2020
0.6727816006,2021
0.5189091515,2022
0.4592649145,2023
0.4399332859,2024
0.4872873819,2025
0.7677922588,2026
0.5932109097,2027
0.6130032889,2028
0.4515302348,2029
0.4294647792,2030
0.741049209,2031
0.6364850412,2032
0.6178327824,2033
0.4851535447,2034
0.4786005795,2035
0.6002527121,2036
0.7609444951,2037
0.5699758077,2038
0.5927083763,2039
0.4655166123,2040
0.5171248678,2041
0.6659755584,2042
0.6324430893,2043
0.6982637632,2044
0.6177533703,2045
0.5784097766,2046
0.6064167601,2047
0.6210297996,2048
0.5953220441,2049
0.4876930742,2050
0.4692755739,2051
0.6299966929,2052
0.6632259476,2053
0.5661058406,2054
0.5217638392,2055
0.4254215919,2056
0.4641794638,2057
0.8095143827,2058
0.6069672945,2059
0.4356670442,2060
0.3627621968,2061
0.5701384565,2062
0.7280233177,2063
0.6873396838,2064
0.4441666907,2065
0.4320998665,2066
0.4333745424,2067
0.6252980877,2068
0.788022371,2069
0.40381285,2070
0.4494120186,2071
0.3581199348,2072
0.5239681564,2073
0.7630335497,2074
0.4617269517,2075
0.4192404594,2076
0.3878624865,2077
0.4155248204,2078
0.6745030087,2079
0.6417506282,2080
0.5051178354,2081
0.3989543866,2082
0.6037516109,2083
0.6703754997,2084
0.7567553988,2085
0.6377836417,2086
0.6299698152,2087
0.5960660063,2088
0.5304161671,2089
0.8021950181,2090
0.6313282944,2091
0.5833349244,2092
0.4957738174,2093
0.4310741306,2094
0.6927300926,2095
0.6551918018,2096
0.5914484432,2097
0.5585303277,2098
0.4186266324,2099
0.4296578463,2100
0.7577725911,2101
0.5207910599,2102
0.5243198074,2103
0.3830503383,2104
0.6710458754,2105
0.7911690923,2106
0.497807825,2107
0.4732845756,2108
0.4623963794,2109
0.420580028,2110
0.7142432764,2111
0.6133294127,2112
0.5199151533,2113
0.3970693787,2114
0.3354608599,2115
0.7084465313,2116
0.6066854746,2117
0.5414695153,2118
0.4518943439,2119
0.3580647873,2120
0.4818275769,2121
0.7318138919,2122
0.4944908972,2123
0.5005132497,2124
0.3536420698,2125
0.4910925027,2126
0.7356922469,2127
0.7113227506,2128
0.7207323345,2129
0.7086262385,2130
0.5642873664,2131
0.5277239022,2132
0.8000015973,2133
0.534085635,2134
0.4698045772,2135
0.347996258,2136
0.403253922,2137
0.7617138783,2138
0.5271669568,2139
0.5233955182,2140
0.3363506549,2141
0.3226084986,2142
0.5554098234,2143
0.7177602702,2144
0.571409138,2145
0.5628794736,2146
0.4690535588,2147
0.5270447599,2148
0.800966682,2149
0.5037461672,2150
0.5421062919,2151
0.3715604886,2152
0.3841633607,2153
0.7061642384,2154
0.5807770722,2155
0.532428728,2156
0.4368615772,2157
0.3815262178,2158
0.5913465832,2159
0.7423308883,2160
0.3359830149,2161
0.2670449273,2162
0.3212088994,2163
0.2812934752,2164
0.6695436642,2165
0.5783399909,2166
0.3674229309,2167
0.404678321,2168
0.3212688522,2169
0.7736526955,2170
0.60464935,2171
0.5355049749,2172
0.4685279754,2173
0.4491418169,2174
0.539146126,2175
0.6813866485,2176
0.5189007223,2177
0.6005013285,2178
0.6122161805,2179
0.6502770635,2180
0.7620898311,2181
0.4620040431,2182
0.3725199416,2183
0.3630676335,2184
0.435632156,2185
0.7133272883,2186
0.6659496989,2187
0.4913729573,2188
0.3427820192,2189
0.2772054634,2190
0.5571244416,2191
0.7225334459,2192
0.5222252556,2193
0.4801519813,2194
0.3427467669,2195
0.5007640423,2196
0.7136433511,2197
0.4913313747,2198
0.5098818136,2199
0.2524432138,2200
0.2537611154,2201
