@RELATION 'Music feature'
%rows=1
%columns=9770
%sample_rate=22050
%window_size=512
%step_size=512

@ATTRIBUTE 'Distances in phase domain' NUMERIC
@ATTRIBUTE WindowNumber NUMERIC

@DATA
0.16157164,1582
0.1409534,1583
0.1458921,1584
0.12055747,1585
0.10299777,1586
0.103302725,1587
0.100564115,1588
0.09958299,1589
0.13123494,1590
0.15653124,1591
0.1793956,1592
0.2061724,1593
0.22021993,1594
0.21044844,1595
0.13960527,1596
0.15096615,1597
0.20677407,1598
0.13863584,1599
0.12984405,1600
0.21949655,1601
0.3128177,1602
0.30384424,1603
0.43485633,1604
0.29414934,1605
0.42976072,1606
0.49989277,1607
0.519474,1608
0.4654695,1609
0.34502408,1610
0.3590108,1611
0.2571756,1612
0.27752417,1613
0.40654585,1614
0.27319527,1615
0.3518953,1616
0.2799892,1617
0.3961766,1618
0.347628,1619
0.28847,1620
0.3227808,1621
0.31030008,1622
0.34715238,1623
0.4016863,1624
0.2759308,1625
0.32285428,1626
0.27630594,1627
0.2860861,1628
0.33205914,1629
0.24981846,1630
0.19167046,1631
0.23839007,1632
0.21315837,1633
0.23939988,1634
0.39930493,1635
0.25620812,1636
0.35665068,1637
0.33799988,1638
0.32972658,1639
0.35602155,1640
0.24756484,1641
0.28360704,1642
0.23286834,1643
0.22209491,1644
0.34441966,1645
0.20425582,1646
0.23553869,1647
0.18522464,1648
0.2019707,1649
0.17826764,1650
0.33014482,1651
0.19208132,1652
0.2216772,1653
0.2395837,1654
0.30902123,1655
0.38130948,1656
0.23694266,1657
0.30835703,1658
0.29242182,1659
0.2565408,1660
0.36630505,1661
0.17541194,1662
0.21609658,1663
0.16193224,1664
0.20833756,1665
0.25585344,1666
0.16790809,1667
0.22016793,1668
0.25617927,1669
0.25636944,1670
0.25146452,1671
0.33580336,1672
0.13387588,1673
0.18703185,1674
0.19357756,1675
0.23574945,1676
0.4066511,1677
0.28627604,1678
0.3490708,1679
0.3179806,1680
0.30249503,1681
0.40249175,1682
0.21647501,1683
0.23584113,1684
0.2860295,1685
0.23764238,1686
0.36095038,1687
0.3627121,1688
0.27777138,1689
0.42848697,1690
0.4968365,1691
0.49540493,1692
0.52169883,1693
0.3264814,1694
0.43539616,1695
0.32273576,1696
0.35582805,1697
0.45835364,1698
0.31814998,1699
0.37186828,1700
0.39233935,1701
0.41390333,1702
0.439468,1703
0.32781443,1704
0.32551506,1705
0.33096087,1706
0.4197393,1707
0.42017043,1708
0.3552318,1709
0.27369058,1710
0.30701,1711
0.2687355,1712
0.2847775,1713
0.37839392,1714
0.19103849,1715
0.24072488,1716
0.24386548,1717
0.22803026,1718
0.35285014,1719
0.29613236,1720
0.37144288,1721
0.32035697,1722
0.325609,1723
0.33267626,1724
0.34349033,1725
0.18391462,1726
0.25845206,1727
0.23969278,1728
0.23206022,1729
0.36610195,1730
0.20457892,1731
0.21346623,1732
0.1858594,1733
0.1923545,1734
0.3223872,1735
0.1929834,1736
0.23989733,1737
0.2502826,1738
0.2515497,1739
0.3300998,1740
0.2833336,1741
0.2698523,1742
0.3358651,1743
0.31969172,1744
0.32008734,1745
0.3464328,1746
0.19305763,1747
0.22168198,1748
0.18886681,1749
0.22056279,1750
0.3304138,1751
0.17972979,1752
0.25585857,1753
0.24515185,1754
0.24787273,1755
0.25585875,1756
0.32113478,1757
0.16607945,1758
0.15819384,1759
0.14953545,1760
0.21881,1761
0.33446997,1762
0.2735689,1763
0.34059662,1764
0.3311975,1765
0.36607102,1766
0.37215763,1767
0.3596223,1768
0.18211466,1769
0.24965158,1770
0.21604821,1771
0.30621794,1772
0.4251086,1773
0.29170522,1774
0.4292147,1775
0.36253163,1776
0.3484027,1777
0.3937929,1778
0.29712173,1779
0.26225737,1780
0.28829667,1781
0.4810385,1782
0.63051254,1783
0.7159652,1784
0.37429813,1785
0.6062215,1786
0.5104661,1787
0.61271214,1788
0.38754854,1789
0.2834629,1790
0.29556412,1791
0.40226647,1792
0.36313334,1793
0.3716568,1794
0.3918966,1795
0.24254574,1796
0.3440029,1797
0.26090676,1798
0.2622778,1799
0.34847045,1800
0.17289811,1801
0.21094246,1802
0.15156998,1803
0.21351968,1804
0.3700033,1805
0.25620815,1806
0.36273408,1807
0.33924,1808
0.34199995,1809
0.28965083,1810
0.36106172,1811
0.19447468,1812
0.20974952,1813
0.2335004,1814
0.27857304,1815
0.40133235,1816
0.22521828,1817
0.30840266,1818
0.27339727,1819
0.26913297,1820
0.29074338,1821
0.33278015,1822
0.18428352,1823
0.17886037,1824
0.21157075,1825
0.21995416,1826
0.3028932,1827
0.20939155,1828
0.2998334,1829
0.2830319,1830
0.25853097,1831
0.37489048,1832
0.18457265,1833
0.24098283,1834
0.2638166,1835
0.27225533,1836
0.26922348,1837
0.33064148,1838
0.19870912,1839
0.23878358,1840
0.31627768,1841
0.24563845,1842
0.3571704,1843
0.1337247,1844
0.18539108,1845
0.17368713,1846
0.2152991,1847
0.33366123,1848
0.35302886,1849
0.33869213,1850
0.33140752,1851
0.35389072,1852
0.34699878,1853
0.35180864,1854
0.14880832,1855
0.23125911,1856
0.2172296,1857
0.25318828,1858
0.44356447,1859
0.3118456,1860
0.46590817,1861
0.44586864,1862
0.48789632,1863
0.45044443,1864
0.47422016,1865
0.23912716,1866
0.33126944,1867
0.29391363,1868
0.31393746,1869
0.3132558,1870
0.22848143,1871
0.29448277,1872
0.2873801,1873
0.3064623,1874
0.33234283,1875
0.39655218,1876
0.30332565,1877
0.42387727,1878
0.4438624,1879
0.44684753,1880
0.37312314,1881
0.3022366,1882
0.3377613,1883
0.32970026,1884
0.2992711,1885
0.36017132,1886
0.18156412,1887
0.19486082,1888
0.21747835,1889
0.2922868,1890
0.3864528,1891
0.2841575,1892
0.31942087,1893
0.37015492,1894
0.3433148,1895
0.3214952,1896
0.2993702,1897
0.16350242,1898
0.17145677,1899
0.1832896,1900
0.2449308,1901
0.34566495,1902
0.1686605,1903
0.20147848,1904
0.1566278,1905
0.2029214,1906
0.31903166,1907
0.21524797,1908
0.2203916,1909
0.25634572,1910
0.21140482,1911
0.32539788,1912
0.30327946,1913
0.30904052,1914
0.27258718,1915
0.2812517,1916
0.3032506,1917
0.34495172,1918
0.15827405,1919
0.1651802,1920
0.164773,1921
0.1844682,1922
0.3054593,1923
0.17798963,1924
0.26326072,1925
0.23469327,1926
0.23243417,1927
0.3133556,1928
0.2588847,1929
0.1564982,1930
0.17372113,1931
0.19949271,1932
0.34452546,1933
0.35100722,1934
0.2578676,1935
0.41374305,1936
0.40154588,1937
0.40360516,1938
0.5511291,1939
0.39399254,1940
0.5056872,1941
0.56799656,1942
0.6404109,1943
0.6919241,1944
0.3636057,1945
0.3302793,1946
0.39536834,1947
0.5155533,1948
0.4948898,1949
0.42257378,1950
0.35708934,1951
0.34112093,1952
0.3839643,1953
0.34818733,1954
0.41600665,1955
0.27913323,1956
0.3948734,1957
0.37089083,1958
0.3605754,1959
0.3678568,1960
0.3201526,1961
0.24374296,1962
0.3150811,1963
0.34957784,1964
0.40833756,1965
0.4575887,1966
0.23756912,1967
0.34940818,1968
0.3135811,1969
0.27267075,1970
0.3953652,1971
0.2285296,1972
0.1977784,1973
0.2032514,1974
0.20963871,1975
0.33371723,1976
0.2962764,1977
0.32757524,1978
0.3703686,1979
0.36835772,1980
0.31624612,1981
0.4191924,1982
0.21588324,1983
0.20814233,1984
0.19607425,1985
0.18452124,1986
0.33831364,1987
0.23789199,1988
0.22767824,1989
0.20070691,1990
0.1966509,1991
0.20455924,1992
0.3479226,1993
0.17663282,1994
0.26248676,1995
0.25848535,1996
0.26558235,1997
0.40635306,1998
0.23812532,1999
0.35102016,2000
0.31863618,2001
0.3166514,2002
0.36711466,2003
0.24789473,2004
0.20082542,2005
0.18160686,2006
0.1866453,2007
0.21345918,2008
0.3707709,2009
0.20670027,2010
0.24834237,2011
0.25749892,2012
0.26698172,2013
0.36014372,2014
0.17378111,2015
0.16518626,2016
0.162293,2017
0.19564189,2018
0.3178614,2019
0.33723322,2020
0.29498562,2021
0.3753967,2022
0.35344538,2023
0.34531143,2024
0.40423003,2025
0.2557533,2026
0.23331448,2027
0.2371469,2028
0.27897277,2029
0.37113902,2030
0.23282735,2031
0.3101057,2032
0.32391202,2033
0.36075926,2034
0.38054603,2035
0.3729784,2036
0.18271337,2037
0.2203005,2038
0.21983492,2039
0.28181785,2040
0.39799106,2041
0.33359048,2042
0.30969012,2043
0.27358067,2044
0.34697193,2045
0.39071223,2046
0.27708966,2047
0.33984137,2048
0.36052942,2049
0.35715768,2050
0.3525553,2051
0.39936158,2052
0.29043403,2053
0.24582918,2054
0.19869871,2055
0.29290593,2056
0.5193976,2057
0.14953633,2058
0.17005119,2059
0.21710525,2060
0.28292736,2061
0.39320588,2062
0.25740752,2063
0.27203608,2064
0.42296955,2065
0.3608013,2066
0.28739196,2067
0.35529923,2068
0.1947411,2069
0.48816627,2070
0.33663073,2071
0.29098883,2072
0.3977732,2073
0.2203602,2074
0.30329403,2075
0.3029207,2076
0.2946717,2077
0.28882286,2078
0.31683534,2079
0.18519565,2080
0.20172678,2081
0.20682497,2082
0.24598199,2083
0.33085352,2084
0.25186196,2085
0.32164577,2086
0.25974235,2087
0.2632438,2088
0.39096355,2089
0.2212386,2090
0.29856327,2091
0.28914422,2092
0.29624042,2093
0.2824994,2094
0.32851538,2095
0.20219739,2096
0.18540335,2097
0.21154939,2098
0.24388795,2099
0.36250865,2100
0.16484545,2101
0.20209125,2102
0.18310016,2103
0.24298836,2104
0.36737317,2105
0.27276823,2106
0.4220366,2107
0.35239443,2108
0.34137037,2109
0.3944202,2110
0.22442213,2111
0.21275079,2112
0.24089728,2113
0.253089,2114
0.291135,2115
0.3499185,2116
0.46742904,2117
0.5026917,2118
0.51699966,2119
0.5338667,2120
0.50628495,2121
0.3062913,2122
0.3363213,2123
0.33126414,2124
0.34707034,2125
0.31203392,2126
0.3164695,2127
0.25712237,2128
0.2407204,2129
0.2623063,2130
0.32563713,2131
0.39451203,2132
0.19180237,2133
0.2700776,2134
0.29483876,2135
0.26055714,2136
0.36733258,2137
0.19729035,2138
0.21900934,2139
0.21156462,2140
0.26889032,2141
0.272452,2142
0.3314802,2143
0.12461334,2144
0.14470221,2145
0.15095992,2146
0.20426208,2147
0.3546408,2148
0.2518686,2149
0.36151195,2150
0.32711005,2151
0.35254928,2152
0.3845968,2153
0.26153874,2154
0.22902325,2155
0.2096116,2156
0.23310165,2157
0.22025213,2158
0.3238437,2159
0.17204618,2160
0.19254485,2161
0.1712838,2162
0.20148408,2163
0.32955945,2164
0.22559538,2165
0.23115976,2166
0.24028078,2167
0.22802408,2168
0.32925376,2169
0.24144068,2170
0.32790694,2171
0.29358065,2172
0.25784937,2173
0.27914995,2174
0.3956759,2175
0.19011556,2176
0.20956238,2177
0.1664931,2178
0.17208193,2179
0.27871218,2180
0.17113686,2181
0.2863922,2182
0.26531205,2183
0.2761023,2184
0.34126884,2185
0.20551533,2186
0.20649345,2187
0.19255413,2188
0.19394074,2189
0.17758435,2190
0.3391717,2191
0.25886288,2192
0.3394267,2193
0.30717638,2194
0.2822267,2195
0.3626068,2196
0.23026285,2197
0.2358124,2198
0.20600444,2199
0.189684,2200
0.20746095,2201
0.325785,2202
0.21981055,2203
0.27003646,2204
0.26016608,2205
0.27557138,2206
0.3567517,2207
0.13716745,2208
0.22184889,2209
0.1562547,2210
0.1612069,2211
0.27459297,2212
0.197314,2213
0.3109629,2214
0.2606316,2215
0.24676898,2216
0.28795344,2217
0.39344516,2218
0.1874642,2219
0.2791388,2220
0.2532457,2221
0.24505317,2222
0.32868573,2223
0.19847661,2224
0.18686703,2225
0.17097703,2226
0.19125889,2227
0.27882382,2228
0.2824153,2229
0.13696794,2230
0.12916379,2231
0.13040042,2232
0.19060591,2233
0.3956794,2234
0.28470552,2235
0.35537153,2236
0.36773354,2237
0.34870535,2238
0.42399073,2239
0.18264492,2240
0.24911813,2241
0.20235331,2242
0.22905175,2243
0.336933,2244
0.24853598,2245
0.24611957,2246
0.2464179,2247
0.24929088,2248
0.26071104,2249
0.37204024,2250
0.14331338,2251
0.18413205,2252
0.14713989,2253
0.20306163,2254
0.32517537,2255
0.25163847,2256
0.30158272,2257
0.31383133,2258
0.2806088,2259
0.27005112,2260
0.29033113,2261
0.22389238,2262
0.2709544,2263
0.24250074,2264
0.23027527,2265
0.32638514,2266
0.13371882,2267
0.18463075,2268
0.18064013,2269
0.21668227,2270
0.24406964,2271
0.25624278,2272
0.12026105,2273
0.12993439,2274
0.14795054,2275
0.18112089,2276
0.3905972,2277
0.23507424,2278
0.34723178,2279
0.31131664,2280
0.3263074,2281
0.38762683,2282
0.1891179,2283
0.20228527,2284
0.20464452,2285
0.20470394,2286
0.28113198,2287
0.30961406,2288
0.21455696,2289
0.29024246,2290
0.31737214,2291
0.2579918,2292
0.37666318,2293
0.16958007,2294
0.19981699,2295
0.18187355,2296
0.21209173,2297
0.35782105,2298
0.2242615,2299
0.30326986,2300
0.2983261,2301
0.24889322,2302
0.2850211,2303
0.31399825,2304
0.20497432,2305
0.26238003,2306
0.24566372,2307
0.26085672,2308
0.38170108,2309
0.2258808,2310
0.2453488,2311
0.19843523,2312
0.24464628,2313
0.35697246,2314
0.15385672,2315
0.16653894,2316
0.16994011,2317
0.18680163,2318
0.20066343,2319
0.3452107,2320
0.29592782,2321
0.35580033,2322
0.35491428,2323
0.31460837,2324
0.36969692,2325
0.20853296,2326
0.21656974,2327
0.21851511,2328
0.23063019,2329
0.24739644,2330
0.2571541,2331
0.16287488,2332
0.18450844,2333
0.17674327,2334
0.2275853,2335
0.35158095,2336
0.19704889,2337
0.285197,2338
0.23311177,2339
0.24821249,2340
0.35691905,2341
0.23181732,2342
0.35145873,2343
0.31339568,2344
0.27654603,2345
0.34994262,2346
0.26010492,2347
0.1837295,2348
0.19236626,2349
0.17578821,2350
0.205858,2351
0.35104793,2352
0.17139612,2353
0.28853709,2354
0.27243873,2355
0.27896816,2356
0.33908427,2357
0.23307118,2358
0.1411204,2359
0.1517496,2360
0.1632261,2361
0.1881932,2362
0.33438274,2363
0.23225419,2364
0.29799855,2365
0.31493148,2366
0.31757635,2367
0.36518145,2368
0.2007785,2369
0.23453724,2370
0.21654764,2371
0.24226159,2372
0.34421515,2373
0.15849163,2374
0.23572193,2375
0.23100805,2376
0.29019108,2377
0.284242,2378
0.38595176,2379
0.12881535,2380
0.19241159,2381
0.17178136,2382
0.16663882,2383
0.34136987,2384
0.22573748,2385
0.29264456,2386
0.23625557,2387
0.2558791,2388
0.28945488,2389
0.3483654,2390
0.20541964,2391
0.28973177,2392
0.26264933,2393
0.27051646,2394
0.31359366,2395
0.20985012,2396
0.22472331,2397
0.18782146,2398
0.21684115,2399
0.31974006,2400
0.24101433,2401
0.15366322,2402
0.1639463,2403
0.19138087,2404
0.2290273,2405
0.38624114,2406
0.3252883,2407
0.328496,2408
0.30260995,2409
0.30828395,2410
0.36308593,2411
0.14154068,2412
0.16570377,2413
0.17046112,2414
0.24216852,2415
0.32650867,2416
0.27207762,2417
0.23753181,2418
0.22426166,2419
0.27033594,2420
0.25934178,2421
0.32974344,2422
0.12373042,2423
0.13370752,2424
0.14013736,2425
0.21355954,2426
0.3435673,2427
0.2520798,2428
0.24379367,2429
0.21361123,2430
0.26827425,2431
0.2931091,2432
0.31710905,2433
0.20893744,2434
0.2552612,2435
0.28395346,2436
0.24357122,2437
0.34160066,2438
0.14351411,2439
0.18559638,2440
0.19220796,2441
0.21352306,2442
0.21874532,2443
0.31667176,2444
0.09799178,2445
0.1410474,2446
0.2318376,2447
0.2333595,2448
0.38178727,2449
0.257734,2450
0.4017458,2451
0.3254359,2452
0.34466907,2453
0.376057,2454
0.22990479,2455
0.1858164,2456
0.20095985,2457
0.23309542,2458
0.34607336,2459
0.24935386,2460
0.24160244,2461
0.27743894,2462
0.31663322,2463
0.26636282,2464
0.3500738,2465
0.18688746,2466
0.16852571,2467
0.116458215,2468
0.19119836,2469
0.32908517,2470
0.2546896,2471
0.2820484,2472
0.26219115,2473
0.25396237,2474
0.2566773,2475
0.3412229,2476
0.20477861,2477
0.2505159,2478
0.24365576,2479
0.2593002,2480
0.36845386,2481
0.16104524,2482
0.20670937,2483
0.18214747,2484
0.26538745,2485
0.2822124,2486
0.2933562,2487
0.14641689,2488
0.15079375,2489
0.17021737,2490
0.22035323,2491
0.37698495,2492
0.28912267,2493
0.3413369,2494
0.30638453,2495
0.3078617,2496
0.40692624,2497
0.18884023,2498
0.20904839,2499
0.22001639,2500
0.2379692,2501
0.29902652,2502
0.18183671,2503
0.1994965,2504
0.18558389,2505
0.19873029,2506
0.24575768,2507
0.34723783,2508
0.16534671,2509
0.25291616,2510
0.24290441,2511
0.25349554,2512
0.35945025,2513
0.22365363,2514
0.26076895,2515
0.27233112,2516
0.27336255,2517
0.29869467,2518
0.34647104,2519
0.14358594,2520
0.17196962,2521
0.16698503,2522
0.2430646,2523
0.3375121,2524
0.22021763,2525
0.25600523,2526
0.28149885,2527
0.2563357,2528
0.239465,2529
0.3405953,2530
0.1498935,2531
0.13765079,2532
0.1256105,2533
0.19020739,2534
0.34292656,2535
0.22685157,2536
0.25780267,2537
0.32046422,2538
0.3229965,2539
0.27940902,2540
0.39704403,2541
0.16022184,2542
0.22601406,2543
0.22868592,2544
0.24080893,2545
0.38189587,2546
0.20129555,2547
0.31067887,2548
0.27871907,2549
0.28153422,2550
0.2858056,2551
0.29351398,2552
0.11991241,2553
0.1551668,2554
0.2092183,2555
0.22577666,2556
0.33804277,2557
0.18142976,2558
0.22498192,2559
0.2122536,2560
0.2639717,2561
0.40151006,2562
0.17509985,2563
0.23037727,2564
0.2643769,2565
0.26656967,2566
0.25206545,2567
0.34198534,2568
0.17189954,2569
0.17295524,2570
0.17059627,2571
0.2351836,2572
0.29598355,2573
0.122924834,2574
0.11143949,2575
0.13771605,2576
0.23460631,2577
0.29885414,2578
0.26238522,2579
0.27124608,2580
0.3085477,2581
0.30319053,2582
0.32198173,2583
0.24570732,2584
0.16482633,2585
0.17137031,2586
0.18048,2587
0.22958155,2588
0.38641483,2589
0.21610141,2590
0.2875815,2591
0.28206325,2592
0.29232103,2593
0.35817018,2594
0.2133659,2595
0.15787391,2596
0.16296346,2597
0.1608344,2598
0.22913006,2599
0.294133,2600
0.20396161,2601
0.27712148,2602
0.24253324,2603
0.23179366,2604
0.32699805,2605
0.18735956,2606
0.24418889,2607
0.27273503,2608
0.25900456,2609
0.34025207,2610
0.16525173,2611
0.21041782,2612
0.17531566,2613
0.19751002,2614
0.30036148,2615
0.18933767,2616
0.14053215,2617
0.13687374,2618
0.14096954,2619
0.16867724,2620
0.33194172,2621
0.23231429,2622
0.38523784,2623
0.29364273,2624
0.26564357,2625
0.37878576,2626
0.17879823,2627
0.22777559,2628
0.19065492,2629
0.2273543,2630
0.20074849,2631
0.25210765,2632
0.25054544,2633
0.28530526,2634
0.3165531,2635
0.3084664,2636
0.3003358,2637
0.17419145,2638
0.24032186,2639
0.16885005,2640
0.1486096,2641
0.31936076,2642
0.22866888,2643
0.3185361,2644
0.26343805,2645
0.27041292,2646
0.3487115,2647
0.17714544,2648
0.26283374,2649
0.24857275,2650
0.2849681,2651
0.24974059,2652
0.31712416,2653
0.24441,2654
0.2431699,2655
0.2033649,2656
0.19580553,2657
0.35242492,2658
0.15194507,2659
0.16674376,2660
0.14264232,2661
0.1363748,2662
0.22114807,2663
0.26384348,2664
0.2643713,2665
0.3562838,2666
0.29057345,2667
0.28112674,2668
0.35124016,2669
0.16674101,2670
0.1741988,2671
0.17471986,2672
0.1828534,2673
0.34582037,2674
0.17472403,2675
0.16303675,2676
0.17185088,2677
0.15436739,2678
0.1773711,2679
0.25867423,2680
0.18265218,2681
0.23242769,2682
0.23939405,2683
0.22942518,2684
0.35697806,2685
0.26902363,2686
0.32524693,2687
0.24567541,2688
0.2306037,2689
0.3533784,2690
0.17876919,2691
0.18791473,2692
0.1710152,2693
0.15175927,2694
0.1975794,2695
0.28397462,2696
0.23564118,2697
0.21811642,2698
0.29990515,2699
0.2951211,2700
0.38639,2701
0.19480576,2702
0.17663476,2703
0.12428453,2704
0.13044834,2705
0.22994663,2706
0.31047228,2707
0.29759827,2708
0.3311277,2709
0.30425394,2710
0.32567292,2711
0.386973,2712
0.21324433,2713
0.25485027,2714
0.2779531,2715
0.26651946,2716
0.37060636,2717
0.25438175,2718
0.2542483,2719
0.30235913,2720
0.31253898,2721
0.30139282,2722
0.3872237,2723
0.17938673,2724
0.23783413,2725
0.19816576,2726
0.21427448,2727
0.35259145,2728
0.19339922,2729
0.30985245,2730
0.2847357,2731
0.28598586,2732
0.3383569,2733
0.3903687,2734
0.23805673,2735
0.31133306,2736
0.31469366,2737
0.28648672,2738
0.35644454,2739
0.16973521,2740
0.22222413,2741
0.17970875,2742
0.17849395,2743
0.32575077,2744
0.22135419,2745
0.14876792,2746
0.16526558,2747
0.13612093,2748
0.15896805,2749
0.35897282,2750
0.2249563,2751
0.35372165,2752
0.34512419,2753
0.3495166,2754
0.40106094,2755
0.20965016,2756
0.18074976,2757
0.21759278,2758
0.18600564,2759
0.23556478,2760
0.30288655,2761
0.22901666,2762
0.27540997,2763
0.25072172,2764
0.24760959,2765
0.3457674,2766
0.152466,2767
0.18076572,2768
0.14572254,2769
0.1522962,2770
0.31182504,2771
0.27723977,2772
0.3267554,2773
0.30345407,2774
0.30282423,2775
0.35010752,2776
0.2766666,2777
0.26409945,2778
0.30248016,2779
0.30592632,2780
0.30162007,2781
0.35803092,2782
0.13672824,2783
0.20596235,2784
0.16846998,2785
0.17313129,2786
0.32543546,2787
0.24808776,2788
0.1457041,2789
0.13567495,2790
0.1373861,2791
0.153901,2792
0.354715,2793
0.26938617,2794
0.41931823,2795
0.31495738,2796
0.3056691,2797
0.3241274,2798
0.2831479,2799
0.19943763,2800
0.189199,2801
0.21250725,2802
0.25837132,2803
0.39298823,2804
0.27385285,2805
0.48222068,2806
0.54638624,2807
0.5493859,2808
0.5236349,2809
0.49457827,2810
0.51864505,2811
0.5043831,2812
0.4396511,2813
0.34986678,2814
0.35242102,2815
0.34111255,2816
0.31376812,2817
0.30611792,2818
0.3393813,2819
0.29807305,2820
0.2754141,2821
0.27437288,2822
0.26554057,2823
0.24242002,2824
0.2506468,2825
0.22569878,2826
0.21341854,2827
0.23894286,2828
0.22536702,2829
0.2191741,2830
0.21114418,2831
0.30522084,2832
0.31261584,2833
0.29353285,2834
0.26385063,2835
0.2892669,2836
0.4281656,2837
0.4503543,2838
0.45179605,2839
0.40402055,2840
0.31364486,2841
0.36514103,2842
0.4371385,2843
0.3879422,2844
0.3029436,2845
0.30074525,2846
0.35767767,2847
0.25098324,2848
0.29635555,2849
0.39980534,2850
0.44708967,2851
0.57257843,2852
0.33956292,2853
0.38232943,2854
0.48665136,2855
0.5072353,2856
0.4412393,2857
0.4223785,2858
0.31980962,2859
0.42147467,2860
0.39919984,2861
0.47840515,2862
0.31949916,2863
0.27579567,2864
0.34098378,2865
0.2923568,2866
0.24943927,2867
0.35400367,2868
0.19639294,2869
0.27180055,2870
0.24960133,2871
0.19702873,2872
0.30895573,2873
0.16817214,2874
0.22122112,2875
0.1870756,2876
0.15004922,2877
0.2683075,2878
0.3031225,2879
0.29122764,2880
0.31229842,2881
0.30495068,2882
0.42075014,2883
0.2194074,2884
0.20350651,2885
0.21283586,2886
0.23617835,2887
0.2062764,2888
0.32047433,2889
0.19870886,2890
0.20783783,2891
0.17428339,2892
0.17476901,2893
0.33893204,2894
0.35107312,2895
0.4977708,2896
0.21451797,2897
0.18889607,2898
0.25975832,2899
0.20730989,2900
0.31243125,2901
0.3249424,2902
0.30751002,2903
0.29653457,2904
0.33074856,2905
0.23097353,2906
0.24427594,2907
0.2238433,2908
0.23672749,2909
0.32500333,2910
0.16847599,2911
0.19562688,2912
0.18914568,2913
0.14870568,2914
0.2219941,2915
0.20726359,2916
0.16810822,2917
0.1771757,2918
0.1457387,2919
0.20625311,2920
0.34197992,2921
0.19018203,2922
0.3331872,2923
0.26323488,2924
0.26864812,2925
0.34873343,2926
0.21774451,2927
0.27377084,2928
0.21785118,2929
0.1917918,2930
0.19342305,2931
0.30243745,2932
0.19325085,2933
0.22083049,2934
0.19385251,2935
0.19197358,2936
0.31332186,2937
0.15905334,2938
0.20313315,2939
0.17090392,2940
0.16636911,2941
0.16647129,2942
0.3468579,2943
0.24856931,2944
0.33463052,2945
0.3047292,2946
0.2636073,2947
0.35821667,2948
0.20546992,2949
0.23977903,2950
0.17669682,2951
0.18820009,2952
0.30617934,2953
0.20823613,2954
0.2278637,2955
0.21199808,2956
0.18852204,2957
0.18586501,2958
0.34211108,2959
0.17736068,2960
0.20524156,2961
0.16571945,2962
0.16667545,2963
0.49630642,2964
0.3328753,2965
0.29380646,2966
0.27045533,2967
0.2493715,2968
0.26345593,2969
0.36331353,2970
0.21361896,2971
0.25599313,2972
0.21285175,2973
0.23190273,2974
0.3462179,2975
0.18285853,2976
0.22145984,2977
0.20955636,2978
0.23771313,2979
0.22771676,2980
0.3398248,2981
0.14610189,2982
0.17058773,2983
0.1459412,2984
0.18314569,2985
0.39061216,2986
0.24199226,2987
0.32527843,2988
0.3415303,2989
0.26862264,2990
0.3670701,2991
0.19039173,2992
0.21704781,2993
0.18612051,2994
0.17834707,2995
0.30787718,2996
0.23402557,2997
0.17084567,2998
0.1818617,2999
0.14696643,3000
0.1623713,3001
0.26315093,3002
0.16169937,3003
0.21162553,3004
0.13214482,3005
0.1296656,3006
0.29301226,3007
0.28766537,3008
0.34652928,3009
0.3481162,3010
0.27173275,3011
0.245752,3012
0.35012272,3013
0.18551314,3014
0.23627912,3015
0.19031353,3016
0.19374047,3017
0.34287712,3018
0.15028024,3019
0.25791958,3020
0.21022457,3021
0.26958573,3022
0.37779647,3023
0.33764553,3024
0.36942345,3025
0.6823352,3026
0.69819385,3027
0.66703653,3028
0.3912058,3029
0.22464699,3030
0.2510275,3031
0.2687709,3032
0.31449416,3033
0.35954618,3034
0.26225552,3035
0.21247329,3036
0.24539745,3037
0.23399632,3038
0.2647756,3039
0.35500187,3040
0.15831046,3041
0.22539513,3042
0.24760826,3043
0.25187498,3044
0.3461993,3045
0.19492927,3046
0.19384037,3047
0.21229556,3048
0.20675318,3049
0.22427276,3050
0.34898666,3051
0.2829368,3052
0.27824286,3053
0.2728777,3054
0.26960316,3055
0.3373774,3056
0.19113448,3057
0.2332738,3058
0.21400404,3059
0.21593374,3060
0.33292267,3061
0.21883851,3062
0.2298025,3063
0.17696519,3064
0.15989783,3065
0.19086832,3066
0.35077974,3067
0.21516857,3068
0.2270779,3069
0.17273603,3070
0.18756305,3071
0.37397975,3072
0.2761498,3073
0.33152282,3074
0.287626,3075
0.27476576,3076
0.40481275,3077
0.20576902,3078
0.29063052,3079
0.22822759,3080
0.20214811,3081
0.20949046,3082
0.30089325,3083
0.2755894,3084
0.2632307,3085
0.259378,3086
0.24162105,3087
0.36222705,3088
0.19020775,3089
0.21127325,3090
0.2431567,3091
0.31119338,3092
0.3230666,3093
0.31296933,3094
0.35438517,3095
0.38215137,3096
0.27317017,3097
0.36388698,3098
0.24482949,3099
0.2603065,3100
0.4707597,3101
0.5013276,3102
0.5402171,3103
0.28254187,3104
0.4671944,3105
0.45974988,3106
0.45871854,3107
0.4387039,3108
0.43152502,3109
0.2596153,3110
0.31616646,3111
0.35522345,3112
0.36391696,3113
0.41724554,3114
0.27896821,3115
0.36278832,3116
0.3954443,3117
0.41714036,3118
0.38913906,3119
0.37102044,3120
0.24552327,3121
0.31643906,3122
0.3056672,3123
0.3272969,3124
0.38098395,3125
0.19274047,3126
0.28712747,3127
0.2765817,3128
