@RELATION 'Music feature'
%rows=1
%columns=12922
%sample_rate=22050
%window_size=512
%step_size=512

@ATTRIBUTE 'Spectral centroid' NUMERIC
@ATTRIBUTE WindowNumber NUMERIC

@DATA
2219.4514,3295
2310.7327,3296
4662.753,3297
4074.2705,3298
3224.6926,3299
2813.5552,3300
2831.213,3301
2023.2397,3302
1696.8514,3303
1881.2401,3304
1630.1365,3305
4088.043,3306
3647.0015,3307
3813.054,3308
3338.4824,3309
3009.8757,3310
4007.9866,3311
3380.3232,3312
2532.8926,3313
2840.2195,3314
3403.9587,3315
3756.2556,3316
3024.1702,3317
2398.8535,3318
1879.162,3319
3737.0203,3320
3579.2744,3321
2959.104,3322
2761.0747,3323
3196.428,3324
3262.0212,3325
3301.691,3326
3739.9849,3327
2955.4834,3328
2319.2292,3329
2589.0789,3330
2395.574,3331
2057.7673,3332
2929.0442,3333
4381.279,3334
4008.9963,3335
3504.3652,3336
3821.8037,3337
2946.0007,3338
2308.5237,3339
2075.0845,3340
2119.6943,3341
1632.3213,3342
4098.2983,3343
3456.8853,3344
3951.953,3345
3112.7622,3346
2804.1055,3347
2427.2544,3348
2324.5703,3349
2133.5442,3350
2495.0002,3351
4982.4985,3352
4936.037,3353
3977.9407,3354
3077.8154,3355
3385.1108,3356
3570.6565,3357
2906.9404,3358
2669.6191,3359
2713.1558,3360
3438.1084,3361
3579.8997,3362
3272.4785,3363
3337.4565,3364
3068.9414,3365
2285.4287,3366
2717.8706,3367
2303.2107,3368
2322.2708,3369
3820.717,3370
4289.1836,3371
4042.173,3372
3628.3755,3373
3456.6787,3374
2756.357,3375
2519.1238,3376
2574.149,3377
2090.4229,3378
1793.28,3379
4365.282,3380
3433.8079,3381
3815.6238,3382
2904.003,3383
2723.046,3384
2503.4287,3385
2408.0034,3386
2066.095,3387
2281.0764,3388
4887.4546,3389
4820.7573,3390
3822.4646,3391
3152.6936,3392
3052.6057,3393
3450.6582,3394
2695.314,3395
2684.2417,3396
2504.8865,3397
3607.3882,3398
3628.4683,3399
3078.5054,3400
2947.3086,3401
3121.6975,3402
2141.881,3403
2679.3525,3404
2280.489,3405
2249.8809,3406
4422.9653,3407
4152.27,3408
4201.5176,3409
3574.9329,3410
3464.628,3411
2839.7554,3412
2933.416,3413
2624.4343,3414
2225.3313,3415
1970.6195,3416
4264.7563,3417
3444.936,3418
4281.893,3419
2942.7786,3420
2746.2693,3421
2673.6633,3422
2288.0898,3423
2153.6758,3424
2301.1555,3425
5137.543,3426
4810.691,3427
3846.594,3428
3245.798,3429
3171.2354,3430
3061.2395,3431
2386.0056,3432
2757.5164,3433
3066.6655,3434
3479.263,3435
3687.2178,3436
3326.2864,3437
2616.185,3438
3010.9119,3439
2217.3762,3440
2561.8428,3441
2053.67,3442
2235.7493,3443
4700.307,3444
4481.008,3445
4272.3853,3446
3785.865,3447
3531.3452,3448
3154.1616,3449
2796.6252,3450
2528.422,3451
2309.7566,3452
2380.0925,3453
4160.7485,3454
3786.246,3455
4301.6763,3456
3264.088,3457
2701.591,3458
2672.795,3459
2180.5312,3460
2024.2231,3461
2109.8293,3462
4589.42,3463
4561.967,3464
3789.576,3465
3420.0388,3466
3125.5886,3467
2032.4005,3468
1938.3229,3469
1896.3898,3470
1747.2139,3471
3363.675,3472
3834.4246,3473
3847.2512,3474
2461.9443,3475
3293.77,3476
2617.307,3477
2542.2393,3478
2369.029,3479
2352.882,3480
4833.0537,3481
4544.756,3482
4350.819,3483
3652.8862,3484
3285.562,3485
3181.3887,3486
2975.2751,3487
2602.3215,3488
2476.8499,3489
3007.2146,3490
4164.728,3491
3824.4426,3492
4353.571,3493
3296.2947,3494
3046.4314,3495
3077.3064,3496
2185.442,3497
2067.471,3498
1953.5204,3499
4521.1436,3500
4051.661,3501
3608.827,3502
3859.052,3503
3593.345,3504
3501.1355,3505
2702.8389,3506
3207.145,3507
3446.2893,3508
3607.7483,3509
3681.8394,3510
3966.4023,3511
2303.9915,3512
3171.167,3513
2482.887,3514
2765.5508,3515
2323.5527,3516
2596.935,3517
4511.335,3518
4493.936,3519
4232.2344,3520
3487.657,3521
3357.3005,3522
3460.5835,3523
3435.4478,3524
3044.5747,3525
3105.9263,3526
3803.526,3527
4126.442,3528
3576.5037,3529
4185.2188,3530
3039.7502,3531
2699.9365,3532
2558.0205,3533
2253.026,3534
1946.0422,3535
2268.6814,3536
4432.7964,3537
4292.8604,3538
4131.988,3539
4221.8276,3540
3650.0852,3541
3773.9946,3542
2840.5718,3543
2916.0312,3544
2708.222,3545
3685.1274,3546
3762.501,3547
3473.1594,3548
2396.7578,3549
3475.9011,3550
2743.3586,3551
3414.5183,3552
2976.2637,3553
3648.0996,3554
4436.8647,3555
4790.2036,3556
4339.6875,3557
3662.8926,3558
3936.1562,3559
3986.3418,3560
3794.8787,3561
4125.78,3562
4518.0264,3563
3804.3235,3564
4346.2256,3565
3629.7039,3566
4187.286,3567
3751.2273,3568
3108.09,3569
3520.2786,3570
3353.6848,3571
3933.683,3572
4253.1357,3573
4939.961,3574
5020.1987,3575
5464.073,3576
5360.796,3577
5052.8354,3578
5356.3027,3579
5603.6533,3580
5721.054,3581
5516.6987,3582
4485.145,3583
4647.49,3584
4951.947,3585
3486.0498,3586
3538.812,3587
3781.3235,3588
3654.3792,3589
4111.4546,3590
4298.844,3591
4691.8467,3592
4830.5156,3593
4295.484,3594
3412.1975,3595
4010.1096,3596
4044.1167,3597
4454.1807,3598
5100.329,3599
4379.915,3600
3584.2664,3601
4591.2666,3602
3491.7168,3603
4168.651,3604
3629.067,3605
4161.901,3606
3784.2324,3607
3107.5854,3608
3277.6199,3609
3879.2751,3610
3675.058,3611
4119.352,3612
4900.8374,3613
4538.321,3614
4025.322,3615
3964.9287,3616
4587.4526,3617
3977.435,3618
4035.3926,3619
4065.0828,3620
5213.091,3621
5113.3564,3622
5858.129,3623
5509.2646,3624
6365.0977,3625
6224.5615,3626
6233.112,3627
6516.988,3628
4539.2705,3629
4145.259,3630
5005.823,3631
4447.027,3632
4716.179,3633
3905.9285,3634
4619.944,3635
3826.9924,3636
4396.287,3637
4367.0825,3638
5166.917,3639
4920.262,3640
5422.9087,3641
5497.841,3642
2776.2568,3643
3133.2515,3644
2813.465,3645
3313.995,3646
3872.2593,3647
2846.5688,3648
2269.3374,3649
2763.8167,3650
2824.1304,3651
3186.2263,3652
3688.7659,3653
3366.538,3654
3922.3442,3655
3632.3066,3656
1230.7374,3657
1830.2716,3658
1412.3224,3659
1736.4081,3660
1880.4507,3661
3373.8823,3662
3284.3967,3663
3419.738,3664
3701.776,3665
1088.2479,3666
1078.6676,3667
1271.2834,3668
1554.6875,3669
1792.7468,3670
1045.2518,3671
1285.9552,3672
1316.8524,3673
1471.3962,3674
2143.1558,3675
2600.0293,3676
2777.871,3677
3120.7046,3678
3462.6199,3679
1024.1144,3680
1536.8695,3681
1159.268,3682
1752.9727,3683
1521.2449,3684
1159.0131,3685
1016.31995,3686
1281.8844,3687
1389.7653,3688
2317.3723,3689
2782.7205,3690
2997.3232,3691
2986.5942,3692
2580.5134,3693
841.5534,3694
1202.5475,3695
1183.3401,3696
1407.4307,3697
1509.3317,3698
2349.4656,3699
2611.0352,3700
3083.956,3701
3371.4468,3702
950.9379,3703
1001.8996,3704
1014.45746,3705
1450.8192,3706
1808.7352,3707
1165.6819,3708
1096.168,3709
1239.2133,3710
1379.7461,3711
2057.6086,3712
2809.5127,3713
2575.5935,3714
3194.7122,3715
3460.469,3716
976.9197,3717
1348.1392,3718
1180.1958,3719
1595.591,3720
1300.3032,3721
1049.635,3722
885.5064,3723
1178.3724,3724
1414.4875,3725
2439.726,3726
2464.432,3727
2595.9226,3728
3011.2544,3729
2750.3198,3730
863.8307,3731
1009.5299,3732
1244.5073,3733
1297.4514,3734
1869.6837,3735
2572.0867,3736
2706.0044,3737
2706.5342,3738
3298.0212,3739
1014.0358,3740
1371.9062,3741
1125.9319,3742
1582.5135,3743
1637.4169,3744
1088.1124,3745
953.6737,3746
1284.856,3747
1348.6841,3748
2002.5137,3749
3039.8599,3750
3321.2495,3751
3037.3765,3752
3142.4875,3753
1116.9883,3754
1374.5074,3755
1269.4194,3756
1802.8671,3757
1572.8685,3758
1125.2607,3759
1154.972,3760
1334.2164,3761
1460.9246,3762
1289.8527,3763
1196.6118,3764
1659.736,3765
1579.855,3766
1754.6888,3767
1418.8875,3768
1155.147,3769
1630.4647,3770
1499.1349,3771
2320.619,3772
2714.778,3773
2593.4714,3774
2762.6882,3775
2825.2249,3776
1075.2411,3777
1303.6334,3778
1311.4365,3779
1748.505,3780
1700.4161,3781
1292.7026,3782
1284.255,3783
1837.9905,3784
1804.8334,3785
1793.5399,3786
1922.0846,3787
2005.6404,3788
2057.1794,3789
1992.246,3790
1175.4152,3791
1254.0947,3792
1390.1261,3793
1298.3955,3794
1193.0714,3795
993.482,3796
1014.6286,3797
1146.1572,3798
1565.0731,3799
2842.825,3800
2694.0461,3801
3078.0999,3802
3481.0486,3803
1993.4763,3804
1137.5371,3805
1161.7391,3806
1462.535,3807
1366.5773,3808
2445.4487,3809
2582.48,3810
2810.614,3811
3101.057,3812
2652.52,3813
1183.6237,3814
1419.859,3815
1275.337,3816
1587.2836,3817
1596.6692,3818
1240.6155,3819
1534.1562,3820
1553.7572,3821
1722.3746,3822
3102.9026,3823
3207.313,3824
2949.8237,3825
3091.6472,3826
2487.299,3827
1462.268,3828
1363.2015,3829
1545.4823,3830
1447.7881,3831
1415.4556,3832
1242.217,3833
1434.7236,3834
1305.0303,3835
1663.3606,3836
3406.8464,3837
3268.0405,3838
3371.221,3839
3389.528,3840
1845.3241,3841
1200.3202,3842
1044.5184,3843
1395.3044,3844
1516.262,3845
2295.4197,3846
2276.4946,3847
2061.9082,3848
2426.9023,3849
2513.087,3850
1346.8184,3851
1154.9293,3852
1472.904,3853
1414.1687,3854
1457.5564,3855
1126.5282,3856
1206.7316,3857
1218.5681,3858
1529.4939,3859
2081.2852,3860
2676.6794,3861
2157.7966,3862
2719.9688,3863
2466.7495,3864
1693.5879,3865
1217.2595,3866
1685.7465,3867
1346.0016,3868
1170.8246,3869
1145.1171,3870
1227.9595,3871
1186.1627,3872
1488.1976,3873
2840.983,3874
2623.6233,3875
2765.1372,3876
2726.1626,3877
1607.4437,3878
1209.2343,3879
1375.3103,3880
1217.3534,3881
1368.2827,3882
2425.103,3883
2092.1553,3884
1928.4595,3885
2187.7544,3886
2468.2222,3887
1472.2196,3888
1198.7084,3889
1685.2568,3890
1486.6876,3891
1282.2068,3892
1167.0624,3893
1628.8,3894
1265.3118,3895
1940.1244,3896
2419.1672,3897
2358.3464,3898
2795.2708,3899
3447.798,3900
2470.1006,3901
1379.8695,3902
1313.4978,3903
1558.2461,3904
1467.8818,3905
919.90643,3906
1178.0925,3907
1221.5902,3908
1275.5111,3909
1436.7621,3910
1345.2977,3911
1949.2772,3912
1419.0632,3913
1399.8267,3914
2060.1707,3915
1718.2203,3916
1354.8896,3917
1393.1321,3918
1577.5298,3919
1945.854,3920
1997.5485,3921
2067.7542,3922
2145.7344,3923
1818.1287,3924
1403.4352,3925
1613.0796,3926
1475.0487,3927
1434.9036,3928
1891.2212,3929
2047.8352,3930
1327.5234,3931
1660.2537,3932
1719.7599,3933
2091.9238,3934
1830.5228,3935
1801.3071,3936
2125.142,3937
2043.633,3938
1754.4923,3939
1733.4623,3940
1482.2856,3941
1590.3451,3942
1128.5265,3943
1222.975,3944
1374.0306,3945
1491.6833,3946
1731.7699,3947
2138.4302,3948
1914.597,3949
2185.6414,3950
2625.1565,3951
1498.668,3952
1385.9255,3953
1172.8508,3954
1169.1255,3955
1423.7347,3956
2291.4546,3957
2632.5989,3958
2527.9597,3959
2446.3806,3960
2176.7527,3961
1586.872,3962
1773.117,3963
1454.7828,3964
1470.4149,3965
1599.1018,3966
1527.171,3967
1313.1068,3968
1321.7654,3969
1603.6721,3970
2179.2063,3971
2056.8022,3972
2491.7393,3973
2616.8708,3974
2350.2817,3975
1980.5295,3976
1846.3132,3977
1493.3961,3978
1677.6044,3979
1272.827,3980
1131.4745,3981
1150.6931,3982
1353.2643,3983
1540.3975,3984
2294.2808,3985
1975.4966,3986
2267.4163,3987
2747.19,3988
1333.6564,3989
1520.7739,3990
1260.2394,3991
1184.2112,3992
1411.5388,3993
1842.9857,3994
2156.2817,3995
2135.036,3996
2380.8179,3997
1819.4456,3998
1641.242,3999
1388.8228,4000
1438.6074,4001
1438.1736,4002
1497.3059,4003
1249.0465,4004
1142.0746,4005
1227.9362,4006
1572.4725,4007
1861.8793,4008
2151.414,4009
2535.375,4010
2635.9453,4011
1811.3276,4012
1495.8875,4013
1482.938,4014
1222.5415,4015
1506.9359,4016
1019.83453,4017
1050.7222,4018
1376.6174,4019
2005.35,4020
1931.646,4021
2131.848,4022
1962.5281,4023
2422.943,4024
2578.1555,4025
1199.3663,4026
1114.245,4027
1242.8944,4028
1220.5825,4029
1645.2109,4030
2803.5637,4031
2516.491,4032
2409.6775,4033
2379.0862,4034
1799.3524,4035
1557.7233,4036
1197.2783,4037
1355.5181,4038
1609.7911,4039
1223.5908,4040
1274.315,4041
1246.8173,4042
1168.2802,4043
1488.6542,4044
1943.6945,4045
2235.7754,4046
2383.0469,4047
2331.264,4048
1605.1914,4049
1582.1973,4050
1378.8873,4051
1336.1204,4052
1635.2982,4053
1162.8701,4054
1311.3354,4055
1393.9844,4056
1547.4951,4057
2040.8856,4058
1666.401,4059
1987.9738,4060
2622.1128,4061
1873.4811,4062
1234.0005,4063
1096.0109,4064
1166.821,4065
1600.3137,4066
2245.4648,4067
2394.334,4068
2200.165,4069
2206.919,4070
2178.614,4071
1406.2072,4072
1183.9445,4073
1060.136,4074
1249.4408,4075
1399.5702,4076
1389.1293,4077
1387.0083,4078
1763.772,4079
2344.8665,4080
2031.8104,4081
2082.1743,4082
1896.453,4083
1823.8828,4084
1943.8593,4085
1649.4839,4086
1470.179,4087
1481.4653,4088
1678.1593,4089
1447.4692,4090
1111.8795,4091
1312.5204,4092
1819.174,4093
1391.4597,4094
1786.5574,4095
1989.2513,4096
2078.8025,4097
2137.6716,4098
1982.6367,4099
1113.8644,4100
1068.6252,4101
1443.7158,4102
1699.4277,4103
2302.2327,4104
2848.7922,4105
3153.588,4106
3031.5955,4107
2552.017,4108
1653.3469,4109
1549.0311,4110
1183.8893,4111
1526.2584,4112
1579.8386,4113
1209.9878,4114
1642.6537,4115
1841.2544,4116
1497.9854,4117
2322.31,4118
2954.9434,4119
3019.0847,4120
2544.5032,4121
2502.2832,4122
1342.0958,4123
1268.6344,4124
1298.5391,4125
1576.1187,4126
1643.6075,4127
1244.1776,4128
1519.641,4129
1609.985,4130
1564.1522,4131
2624.7612,4132
2580.9675,4133
2518.408,4134
2924.9983,4135
2024.7097,4136
954.35724,4137
1052.7297,4138
1315.1981,4139
1769.3964,4140
1626.0763,4141
2094.4204,4142
1787.7745,4143
2101.994,4144
3055.2622,4145
1264.8579,4146
1230.857,4147
1143.732,4148
1535.6276,4149
1372.86,4150
1032.611,4151
1100.1505,4152
1234.9924,4153
1528.7062,4154
1829.1155,4155
1932.123,4156
1741.368,4157
2069.461,4158
2459.169,4159
1307.1002,4160
1313.2925,4161
1373.1183,4162
1823.4408,4163
1364.0002,4164
1178.9186,4165
1446.3762,4166
1298.6079,4167
1357.9069,4168
1604.4235,4169
1950.7356,4170
2170.0352,4171
2320.8413,4172
2363.2139,4173
997.8553,4174
1394.5316,4175
1457.258,4176
1403.3546,4177
1592.2604,4178
2293.746,4179
2197.3062,4180
2432.2263,4181
2693.594,4182
1311.2078,4183
1265.6396,4184
1377.3673,4185
1713.4192,4186
1738.3411,4187
1276.3817,4188
1582.2483,4189
1340.0099,4190
1248.1337,4191
1374.2827,4192
2110.4937,4193
1940.3842,4194
2155.72,4195
2235.2114,4196
1352.5752,4197
1320.0739,4198
1502.2318,4199
1905.433,4200
1590.9215,4201
1407.1506,4202
1373.6813,4203
1228.0833,4204
1500.8794,4205
1357.1064,4206
1359.8513,4207
1940.8191,4208
1506.966,4209
1650.6508,4210
1066.6749,4211
1232.3569,4212
1251.5636,4213
1415.903,4214
2127.3489,4215
2300.4185,4216
2379.951,4217
1942.0122,4218
2428.8528,4219
1242.2058,4220
1347.6501,4221
1193.2122,4222
1328.1296,4223
1827.0957,4224
1325.1958,4225
1338.334,4226
1506.3662,4227
1611.6326,4228
1670.4241,4229
1906.1034,4230
1845.9769,4231
1978.2922,4232
2148.6555,4233
1534.5741,4234
1516.4438,4235
1578.0647,4236
1696.2925,4237
1285.0732,4238
1316.7738,4239
1514.1584,4240
1475.073,4241
1651.9646,4242
2318.127,4243
2644.1028,4244
2602.3142,4245
2651.3293,4246
1977.3729,4247
1186.7009,4248
1241.3553,4249
1258.6975,4250
1336.214,4251
1750.8588,4252
2244.9028,4253
2441.0732,4254
2383.018,4255
2549.8157,4256
1307.7816,4257
1415.3667,4258
1344.2126,4259
1360.5651,4260
1434.4598,4261
1169.9316,4262
1224.1656,4263
1252.1776,4264
1288.6191,4265
1635.7584,4266
2036.2834,4267
2395.5688,4268
2763.6936,4269
2677.4927,4270
1023.6438,4271
1137.0233,4272
1159.267,4273
1288.5878,4274
1438.7192,4275
1661.6669,4276
1574.5985,4277
1585.471,4278
1641.1436,4279
2656.8613,4280
2463.9385,4281
2386.8884,4282
2654.721,4283
1686.6366,4284
1165.2516,4285
1114.7133,4286
1321.5837,4287
1250.1393,4288
1616.867,4289
2047.956,4290
2268.888,4291
2431.2507,4292
2399.3374,4293
1217.6278,4294
1102.9645,4295
1216.1841,4296
1317.1827,4297
1495.3397,4298
1368.5658,4299
1426.6526,4300
1384.9036,4301
1400.5159,4302
1974.2361,4303
1901.9403,4304
1927.575,4305
2543.4097,4306
2252.0486,4307
1108.442,4308
1200.302,4309
1150.8903,4310
1438.2183,4311
1319.7644,4312
1512.432,4313
1494.9078,4314
1548.4462,4315
1680.5752,4316
2159.9065,4317
2752.63,4318
2504.3875,4319
2314.7327,4320
1352.2638,4321
1207.692,4322
1390.1715,4323
1241.3499,4324
1646.8778,4325
2081.8665,4326
2351.666,4327
2458.1533,4328
2429.7363,4329
2106.0818,4330
1204.6365,4331
1096.8939,4332
1150.163,4333
1472.2693,4334
1576.478,4335
1642.7006,4336
1479.7181,4337
1679.8196,4338
1768.2177,4339
2006.3812,4340
2131.9705,4341
2242.8333,4342
2460.66,4343
1832.56,4344
1340.5713,4345
1400.1327,4346
1252.4316,4347
1311.0015,4348
1480.8169,4349
1535.1084,4350
1574.9293,4351
1496.3475,4352
1498.4254,4353
1303.8398,4354
1469.833,4355
1998.3661,4356
1882.503,4357
2149.4263,4358
1460.6936,4359
1624.6836,4360
1593.1787,4361
2022.0385,4362
2134.707,4363
2237.8467,4364
2396.3887,4365
2557.1492,4366
1653.5106,4367
1211.8451,4368
1224.0845,4369
1246.2959,4370
1312.8229,4371
1931.6827,4372
2250.27,4373
2123.273,4374
2471.8452,4375
2284.855,4376
1746.824,4377
2124.7285,4378
2055.377,4379
1891.12,4380
1737.6034,4381
1435.6544,4382
1414.1069,4383
1454.4948,4384
1488.8005,4385
1346.1311,4386
1422.6792,4387
1351.3018,4388
1532.0189,4389
1778.3188,4390
2320.694,4391
1964.8937,4392
2404.9685,4393
2305.613,4394
1620.617,4395
1678.0594,4396
1702.5181,4397
1555.2238,4398
1625.072,4399
2058.3127,4400
2350.7437,4401
2176.283,4402
2472.1943,4403
1803.3267,4404
1409.726,4405
1555.9458,4406
1333.8129,4407
1699.6564,4408
1583.6604,4409
1699.9534,4410
1773.6051,4411
1777.5679,4412
1798.0122,4413
2198.3052,4414
2228.9785,4415
2121.2778,4416
2366.6184,4417
2016.4883,4418
1788.0055,4419
1715.4142,4420
1792.7759,4421
1850.0698,4422
1459.5599,4423
1424.1919,4424
1483.9692,4425
1546.2545,4426
2043.3307,4427
1948.9023,4428
2162.1177,4429
2126.8506,4430
2300.5505,4431
1424.7454,4432
1465.8507,4433
1462.178,4434
1450.0441,4435
1342.7019,4436
1667.3325,4437
1741.5319,4438
1784.6669,4439
2028.2423,4440
1738.002,4441
1316.9216,4442
1218.4259,4443
1323.1666,4444
1705.0344,4445
1618.0923,4446
1652.3867,4447
1538.4266,4448
1362.8365,4449
1618.8492,4450
1937.9349,4451
2324.1836,4452
2222.1738,4453
2359.3472,4454
2305.747,4455
1669.4963,4456
1640.85,4457
1717.8599,4458
2079.5972,4459
1337.3273,4460
1227.1205,4461
1200.2145,4462
1318.4316,4463
1392.3735,4464
1738.0741,4465
2118.4448,4466
2241.1335,4467
2424.632,4468
1562.9744,4469
1707.3427,4470
1701.5881,4471
1509.8914,4472
1853.4242,4473
1773.1771,4474
1873.3318,4475
2072.5183,4476
2131.6558,4477
1882.4573,4478
1676.2115,4479
1669.1201,4480
1608.1198,4481
2252.7573,4482
1700.5139,4483
1832.6603,4484
1708.3405,4485
1671.0579,4486
1743.5114,4487
1670.7529,4488
2010.4464,4489
2384.923,4490
2258.4941,4491
1900.5747,4492
1960.6929,4493
1789.883,4494
1954.526,4495
2025.4586,4496
1489.481,4497
1499.6785,4498
1575.424,4499
1583.8942,4500
1861.2217,4501
1264.0021,4502
1295.3173,4503
1571.184,4504
1639.8828,4505
1479.8359,4506
1484.9365,4507
1403.1243,4508
1502.2838,4509
1832.5614,4510
2076.5693,4511
2347.305,4512
2476.9458,4513
2692.885,4514
1790.6588,4515
2006.5042,4516
2015.2908,4517
1810.3298,4518
2097.3691,4519
1636.2207,4520
1640.965,4521
1773.7666,4522
2056.8203,4523
2188.7444,4524
2290.9639,4525
2604.7004,4526
2263.459,4527
2479.4712,4528
2033.0519,4529
1959.6447,4530
1615.0406,4531
1562.7346,4532
2180.4268,4533
1660.3147,4534
1946.2195,4535
2040.4213,4536
2391.1724,4537
2362.4377,4538
2863.414,4539
2880.4458,4540
2593.1646,4541
2578.2026,4542
1808.699,4543
1757.6499,4544
1806.643,4545
2073.374,4546
2235.068,4547
2762.0884,4548
2582.9204,4549
2543.7083,4550
2743.3086,4551
2015.1112,4552
2060.7751,4553
1795.1649,4554
1845.0391,4555
2118.965,4556
1952.8998,4557
1868.7732,4558
2027.6162,4559
2060.4348,4560
2407.4724,4561
3058.1292,4562
3164.2463,4563
2783.9358,4564
3413.9282,4565
1923.8765,4566
1610.9214,4567
1472.4581,4568
1400.723,4569
1976.7379,4570
2231.3105,4571
2356.4421,4572
2494.5427,4573
2767.2168,4574
2807.6636,4575
2850.282,4576
2893.6365,4577
2939.4192,4578
2905.1812,4579
1745.474,4580
1925.6489,4581
1893.9749,4582
2108.1355,4583
2564.189,4584
2978.3384,4585
2709.1643,4586
2639.182,4587
3071.8044,4588
2006.7115,4589
2050.2585,4590
2006.9332,4591
2153.2737,4592
2211.6394,4593
1865.0731,4594
1988.2411,4595
2044.0958,4596
1984.1398,4597
2534.265,4598
3357.0652,4599
3262.3872,4600
3042.1575,4601
3319.92,4602
1777.9056,4603
1621.0177,4604
1682.0741,4605
1868.9863,4606
2681.1692,4607
2204.2424,4608
2490.5757,4609
2493.5696,4610
2397.3955,4611
2456.2576,4612
2660.6887,4613
3173.4045,4614
2934.1052,4615
2664.5186,4616
2047.0519,4617
2171.1506,4618
2285.4067,4619
2690.8167,4620
2848.931,4621
2935.983,4622
2716.547,4623
2762.019,4624
2842.096,4625
2209.6096,4626
2337.752,4627
2147.737,4628
2415.7761,4629
2703.8674,4630
2190.256,4631
2424.7217,4632
2618.9211,4633
2659.893,4634
2891.408,4635
3184.0452,4636
3293.6938,4637
3264.0425,4638
3220.8254,4639
1950.7296,4640
1849.7155,4641
1890.9705,4642
2045.9846,4643
2871.2466,4644
2653.002,4645
3079.0417,4646
2479.3682,4647
2626.6797,4648
2705.295,4649
2363.674,4650
2811.9631,4651
2952.0396,4652
3516.959,4653
2274.4983,4654
2601.9922,4655
3277.5662,4656
3728.9717,4657
3171.1445,4658
3452.6057,4659
3221.7126,4660
3293.3232,4661
3298.2554,4662
2979.3337,4663
2817.7231,4664
2800.5542,4665
3140.6453,4666
3303.9304,4667
2491.8071,4668
2338.1155,4669
2444.2551,4670
2421.2356,4671
3551.574,4672
3813.618,4673
3751.0469,4674
3753.9404,4675
3743.7998,4676
2191.4875,4677
2025.7025,4678
2517.0784,4679
3147.5125,4680
3673.652,4681
3677.354,4682
3449.1382,4683
3403.7866,4684
3086.47,4685
3574.2043,4686
3549.1826,4687
3523.0417,4688
3561.99,4689
3355.4028,4690
3315.4868,4691
3680.4565,4692
3949.156,4693
3567.3643,4694
3488.2144,4695
3365.7344,4696
3138.7466,4697
3367.2246,4698
3504.437,4699
2683.7275,4700
2852.0698,4701
3155.616,4702
3576.576,4703
4119.4175,4704
3981.93,4705
3849.5627,4706
3496.4197,4707
3748.3416,4708
3782.2212,4709
4324.8086,4710
4283.883,4711
4591.317,4712
3511.2102,4713
2753.4795,4714
2726.0527,4715
2501.6323,4716
2814.4338,4717
3646.0632,4718
4244.408,4719
4170.0737,4720
3918.1267,4721
3569.6091,4722
4086.5703,4723
3339.7874,4724
3661.4644,4725
3728.6973,4726
3536.8699,4727
3576.553,4728
3647.6077,4729
4039.1484,4730
3756.4727,4731
3762.2153,4732
4671.4854,4733
4610.2715,4734
5019.823,4735
4774.286,4736
2963.3596,4737
3167.6746,4738
3606.7966,4739
4675.827,4740
3573.4233,4741
4279.3813,4742
4547.163,4743
4076.25,4744
4120.186,4745
4646.592,4746
4774.6836,4747
4897.1265,4748
5417.3496,4749
4683.2725,4750
3479.0093,4751
4315.133,4752
5567.8457,4753
5466.219,4754
4022.091,4755
4455.718,4756
4516.979,4757
4554.398,4758
3874.8765,4759
5138.639,4760
5904.9976,4761
5996.5635,4762
6067.7573,4763
4666.1377,4764
4707.8286,4765
4814.5376,4766
4802.737,4767
4043.1204,4768
3971.85,4769
4674.7705,4770
4518.011,4771
4319.6274,4772
4392.476,4773
3306.748,4774
3397.9753,4775
4040.3203,4776
4614.987,4777
3438.5093,4778
3620.6292,4779
4447.9272,4780
4299.3066,4781
3629.642,4782
4053.0847,4783
4770.8433,4784
4883.9126,4785
4357.2466,4786
3776.516,4787
3291.7332,4788
4024.11,4789
3824.8726,4790
4500.293,4791
3303.358,4792
3782.5344,4793
3684.977,4794
4559.3735,4795
3069.2297,4796
3511.1235,4797
3652.381,4798
3859.1174,4799
4522.5913,4800
4326.0947,4801
4230.3574,4802
4627.6763,4803
4840.0,4804
5749.507,4805
5203.9194,4806
5195.36,4807
5645.341,4808
5488.825,4809
4283.2373,4810
3341.0032,4811
3766.2317,4812
3871.9744,4813
4059.4321,4814
3183.0588,4815
3336.597,4816
3448.859,4817
3611.2822,4818
3697.7366,4819
3604.444,4820
3848.9663,4821
4233.4,4822
4191.5586,4823
2936.9053,4824
2546.2065,4825
2755.3818,4826
2769.054,4827
3259.8357,4828
2165.739,4829
2299.5867,4830
2280.7222,4831
2296.8691,4832
2263.4521,4833
2662.162,4834
2454.2417,4835
2673.0996,4836
2955.8606,4837
2009.8806,4838
1817.5186,4839
1948.6678,4840
1949.0541,4841
2028.7404,4842
2124.5896,4843
2192.0803,4844
2146.3044,4845
2086.6997,4846
1712.0803,4847
1394.6097,4848
1483.6226,4849
1332.7354,4850
1373.709,4851
1761.4209,4852
2052.0286,4853
1841.4985,4854
2045.3917,4855
1763.5765,4856
2118.5303,4857
1859.2922,4858
2159.9417,4859
2071.4597,4860
1908.994,4861
1414.9618,4862
1470.9141,4863
1273.6095,4864
1538.397,4865
1730.3531,4866
2012.6306,4867
1790.8082,4868
1891.1534,4869
1682.926,4870
1965.6001,4871
2208.6648,4872
2239.2969,4873
2008.0457,4874
1753.0249,4875
1703.5232,4876
1649.6484,4877
1485.7438,4878
