@RELATION 'Music feature'
%rows=1
%columns=12922
%sample_rate=22050
%window_size=512
%step_size=512

@ATTRIBUTE 'Zero-crossing rate' NUMERIC
@ATTRIBUTE WindowNumber NUMERIC

@DATA
0.037109375,1279
0.05859375,1280
0.056640625,1281
0.0546875,1282
0.013671875,1283
0.037109375,1284
0.162109375,1285
0.197265625,1286
0.123046875,1287
0.107421875,1288
0.044921875,1289
0.1796875,1290
0.1640625,1291
0.169921875,1292
0.177734375,1293
0.12890625,1294
0.017578125,1295
0.021484375,1296
0.0078125,1297
0.033203125,1298
0.005859375,1299
0.009765625,1300
0.017578125,1301
0.009765625,1302
0.09765625,1303
0.15625,1304
0.181640625,1305
0.072265625,1306
0.041015625,1307
0.021484375,1308
0.025390625,1309
0.013671875,1310
0.009765625,1311
0.048828125,1312
0.08984375,1313
0.0234375,1314
0.04296875,1315
0.0078125,1316
0.005859375,1317
0.017578125,1318
0.0078125,1319
0.005859375,1320
0.005859375,1321
0.146484375,1322
0.169921875,1323
0.1640625,1324
0.068359375,1325
0.037109375,1326
0.30078125,1327
0.1953125,1328
0.142578125,1329
0.158203125,1330
0.099609375,1331
0.037109375,1332
0.021484375,1333
0.005859375,1334
0.009765625,1335
0.0078125,1336
0.00390625,1337
0.009765625,1338
0.005859375,1339
0.115234375,1340
0.146484375,1341
0.220703125,1342
0.083984375,1343
0.048828125,1344
0.009765625,1345
0.017578125,1346
0.013671875,1347
0.009765625,1348
0.060546875,1349
0.109375,1350
0.02734375,1351
0.052734375,1352
0.015625,1353
0.005859375,1354
0.009765625,1355
0.005859375,1356
0.005859375,1357
0.0078125,1358
0.193359375,1359
0.21484375,1360
0.1953125,1361
0.052734375,1362
0.0390625,1363
0.326171875,1364
0.201171875,1365
0.201171875,1366
0.271484375,1367
0.109375,1368
0.04296875,1369
0.021484375,1370
0.005859375,1371
0.015625,1372
0.005859375,1373
0.005859375,1374
0.00390625,1375
0.005859375,1376
0.126953125,1377
0.150390625,1378
0.1953125,1379
0.099609375,1380
0.041015625,1381
0.009765625,1382
0.013671875,1383
0.017578125,1384
0.013671875,1385
0.0703125,1386
0.080078125,1387
0.01953125,1388
0.0546875,1389
0.005859375,1390
0.005859375,1391
0.009765625,1392
0.013671875,1393
0.005859375,1394
0.056640625,1395
0.130859375,1396
0.166015625,1397
0.189453125,1398
0.044921875,1399
0.029296875,1400
0.033203125,1401
0.0234375,1402
0.025390625,1403
0.017578125,1404
0.09765625,1405
0.025390625,1406
0.021484375,1407
0.0078125,1408
0.009765625,1409
0.005859375,1410
0.005859375,1411
0.005859375,1412
0.00390625,1413
0.138671875,1414
0.18359375,1415
0.1484375,1416
0.0625,1417
0.05078125,1418
0.0078125,1419
0.015625,1420
0.04296875,1421
0.033203125,1422
0.0625,1423
0.072265625,1424
0.0234375,1425
0.041015625,1426
0.0078125,1427
0.005859375,1428
0.0234375,1429
0.009765625,1430
0.009765625,1431
0.056640625,1432
0.162109375,1433
0.158203125,1434
0.166015625,1435
0.056640625,1436
0.119140625,1437
0.20703125,1438
0.125,1439
0.19140625,1440
0.1328125,1441
0.0859375,1442
0.03125,1443
0.015625,1444
0.0078125,1445
0.005859375,1446
0.013671875,1447
0.005859375,1448
0.009765625,1449
0.013671875,1450
0.150390625,1451
0.236328125,1452
0.171875,1453
0.119140625,1454
0.029296875,1455
0.021484375,1456
0.017578125,1457
0.025390625,1458
0.025390625,1459
0.076171875,1460
0.08203125,1461
0.0390625,1462
0.021484375,1463
0.0078125,1464
0.005859375,1465
0.017578125,1466
0.013671875,1467
0.00390625,1468
0.083984375,1469
0.166015625,1470
0.2109375,1471
0.1640625,1472
0.060546875,1473
0.119140625,1474
0.17578125,1475
0.17578125,1476
0.22265625,1477
0.16015625,1478
0.076171875,1479
0.041015625,1480
0.021484375,1481
0.005859375,1482
0.01171875,1483
0.009765625,1484
0.009765625,1485
0.0078125,1486
0.009765625,1487
0.142578125,1488
0.23828125,1489
0.126953125,1490
0.111328125,1491
0.037109375,1492
0.064453125,1493
0.029296875,1494
0.033203125,1495
0.021484375,1496
0.076171875,1497
0.083984375,1498
0.025390625,1499
0.01953125,1500
0.005859375,1501
0.021484375,1502
0.052734375,1503
0.017578125,1504
0.013671875,1505
0.08203125,1506
0.16015625,1507
0.212890625,1508
0.09375,1509
0.021484375,1510
0.099609375,1511
0.1328125,1512
0.12109375,1513
0.205078125,1514
0.173828125,1515
0.0703125,1516
0.01953125,1517
0.015625,1518
0.0078125,1519
0.005859375,1520
0.005859375,1521
0.013671875,1522
0.0078125,1523
0.013671875,1524
0.181640625,1525
0.193359375,1526
0.12890625,1527
0.0859375,1528
0.044921875,1529
0.044921875,1530
0.03515625,1531
0.0234375,1532
0.029296875,1533
0.0859375,1534
0.091796875,1535
0.03515625,1536
0.046875,1537
0.009765625,1538
0.1328125,1539
0.16015625,1540
0.060546875,1541
0.025390625,1542
0.017578125,1543
0.072265625,1544
0.087890625,1545
0.033203125,1546
0.009765625,1547
0.091796875,1548
0.078125,1549
0.033203125,1550
0.021484375,1551
0.0703125,1552
0.052734375,1553
0.033203125,1554
0.005859375,1555
0.015625,1556
0.005859375,1557
0.009765625,1558
0.013671875,1559
0.005859375,1560
0.015625,1561
0.212890625,1562
0.20703125,1563
0.173828125,1564
0.05078125,1565
0.01171875,1566
0.06640625,1567
0.04296875,1568
0.0234375,1569
0.029296875,1570
0.07421875,1571
0.09375,1572
0.03125,1573
0.03515625,1574
0.01171875,1575
0.029296875,1576
0.03125,1577
0.009765625,1578
0.005859375,1579
0.115234375,1580
0.177734375,1581
0.193359375,1582
0.087890625,1583
0.029296875,1584
0.1953125,1585
0.14453125,1586
0.134765625,1587
0.08984375,1588
0.099609375,1589
0.0625,1590
0.03515625,1591
0.0234375,1592
0.005859375,1593
0.005859375,1594
0.0234375,1595
0.021484375,1596
0.009765625,1597
0.0390625,1598
0.177734375,1599
0.193359375,1600
0.177734375,1601
0.052734375,1602
0.044921875,1603
0.044921875,1604
0.052734375,1605
0.025390625,1606
0.037109375,1607
0.06640625,1608
0.1015625,1609
0.04296875,1610
0.01171875,1611
0.009765625,1612
0.0234375,1613
0.02734375,1614
0.01171875,1615
0.005859375,1616
0.119140625,1617
0.220703125,1618
0.169921875,1619
0.09765625,1620
0.05859375,1621
0.197265625,1622
0.103515625,1623
0.1328125,1624
0.150390625,1625
0.1484375,1626
0.046875,1627
0.029296875,1628
0.013671875,1629
0.009765625,1630
0.015625,1631
0.017578125,1632
0.0078125,1633
0.013671875,1634
0.091796875,1635
0.18359375,1636
0.138671875,1637
0.146484375,1638
0.041015625,1639
0.037109375,1640
0.025390625,1641
0.046875,1642
0.01953125,1643
0.03125,1644
0.072265625,1645
0.05078125,1646
