@RELATION 'Music feature'
%rows=1
%columns=12922
%sample_rate=22050
%window_size=512
%step_size=512

@ATTRIBUTE 'Angles in phase domain' NUMERIC
@ATTRIBUTE WindowNumber NUMERIC

@DATA
1.0086083,3390
1.0346202,3391
1.224263,3392
1.2513394,3393
1.0027608,3394
1.1955613,3395
1.2547349,3396
1.3698121,3397
1.1787151,3398
0.8351917,3399
0.83519834,3400
0.9755472,3401
0.98740447,3402
1.0017686,3403
1.0703843,3404
1.0952502,3405
1.1557702,3406
1.0368735,3407
0.94326234,3408
0.9815417,3409
1.146568,3410
1.0714087,3411
1.2293555,3412
1.4955546,3413
1.5514998,3414
1.6559584,3415
1.6839589,3416
0.90774256,3417
0.9050832,3418
0.8219259,3419
0.8519699,3420
1.0209497,3421
0.9253793,3422
1.102657,3423
1.2163093,3424
1.3102006,3425
0.9737842,3426
1.016055,3427
1.0763863,3428
1.2484577,3429
1.0912446,3430
1.1418384,3431
1.269541,3432
1.2132716,3433
1.1983529,3434
1.1595182,3435
0.8071281,3436
0.8875566,3437
0.97163,3438
0.9497636,3439
1.0486553,3440
1.0781395,3441
1.0388575,3442
1.0851636,3443
1.0305467,3444
0.9715371,3445
0.9555289,3446
1.1201062,3447
1.0666159,3448
1.2656682,3449
1.5540199,3450
1.6113809,3451
1.5448989,3452
1.6968191,3453
0.9756009,3454
0.86337084,3455
0.901215,3456
0.82756066,3457
0.8701961,3458
1.106154,3459
1.120688,3460
1.1596433,3461
1.232594,3462
1.0002052,3463
0.99934053,3464
1.1116896,3465
1.2327297,3466
1.3449646,3467
1.2092893,3468
1.2900959,3469
1.3282901,3470
1.314004,3471
1.1246549,3472
0.79936874,3473
0.8806837,3474
0.8431095,3475
0.93173534,3476
0.9624191,3477
1.0459778,3478
0.9357791,3479
1.0885448,3480
1.0206025,3481
0.9629044,3482
0.922747,3483
1.0890361,3484
1.1082418,3485
1.4526302,3486
1.4977939,3487
1.6499845,3488
1.582353,3489
1.6228166,3490
0.880672,3491
0.9151942,3492
0.81785995,3493
0.86447775,3494
0.89682066,3495
0.90176195,3496
1.1286149,3497
1.189744,3498
1.2317146,3499
1.0488414,3500
1.0782928,3501
1.2767445,3502
1.3346055,3503
1.3691769,3504
1.2601236,3505
1.3010672,3506
1.216361,3507
1.1911141,3508
1.0785377,3509
0.87769455,3510
0.85870576,3511
0.9045819,3512
0.9172862,3513
0.96077555,3514
1.1053531,3515
1.0671779,3516
1.0973738,3517
1.0602738,3518
1.0101094,3519
0.95102656,3520
1.0737553,3521
1.0389496,3522
1.4769752,3523
1.5667526,3524
1.521338,3525
1.6010915,3526
1.4804655,3527
0.9272863,3528
0.8789969,3529
0.8838105,3530
0.8742116,3531
0.92794955,3532
0.9754444,3533
1.0852948,3534
1.1128948,3535
1.1514152,3536
1.0734051,3537
1.1625931,3538
1.2555865,3539
1.3617707,3540
1.3035656,3541
1.3404353,3542
1.3151371,3543
1.1562546,3544
1.2693715,3545
0.974677,3546
0.88205075,3547
0.8197342,3548
0.84108365,3549
0.8856131,3550
1.1579424,3551
1.0949169,3552
1.0514259,3553
1.0557121,3554
0.93219465,3555
0.9897501,3556
0.95161545,3557
1.0117129,3558
0.91343004,3559
1.343795,3560
1.1622127,3561
1.4366709,3562
1.3097321,3563
1.3843794,3564
0.9954675,3565
0.9436654,3566
0.92727584,3567
0.9296357,3568
0.9567072,3569
1.0000091,3570
0.91114324,3571
0.87558097,3572
0.9258603,3573
0.9778082,3574
0.9616917,3575
1.06033,3576
1.1253047,3577
1.0041112,3578
0.9822953,3579
0.9821775,3580
0.9379547,3581
0.96892667,3582
0.85320497,3583
0.83878684,3584
0.89772725,3585
0.78891456,3586
0.9654185,3587
1.0006404,3588
1.0029924,3589
1.0990802,3590
1.039633,3591
0.9732897,3592
0.9649259,3593
0.96834826,3594
1.0233444,3595
1.0530901,3596
1.1792269,3597
1.0017422,3598
1.1157534,3599
1.1166784,3600
1.1310426,3601
0.9516071,3602
0.873333,3603
0.9320032,3604
0.96927434,3605
0.89356977,3606
0.90084004,3607
0.9360414,3608
1.0075542,3609
1.0192013,3610
1.0834912,3611
0.94703907,3612
0.9749998,3613
0.9184654,3614
1.0054607,3615
1.0312359,3616
1.0362114,3617
1.0770497,3618
0.9960494,3619
0.9927144,3620
0.87454665,3621
0.84584516,3622
0.8981411,3623
0.89184695,3624
0.94061005,3625
0.810388,3626
0.8658447,3627
0.831552,3628
0.83450073,3629
0.8475808,3630
0.7819283,3631
0.95551115,3632
0.7943308,3633
0.8509952,3634
0.93180656,3635
0.87080467,3636
0.91946316,3637
0.9173241,3638
0.8970457,3639
0.9775558,3640
0.863212,3641
0.886318,3642
0.9516644,3643
0.9292768,3644
0.9254488,3645
1.0009625,3646
1.0431756,3647
1.0706725,3648
1.1020567,3649
1.0154471,3650
1.0763066,3651
1.1483976,3652
1.094492,3653
1.169357,3654
1.0800269,3655
1.1248825,3656
1.3249177,3657
1.4082903,3658
1.4062757,3659
1.5007273,3660
1.3693379,3661
1.2411301,3662
1.1643081,3663
1.1505455,3664
1.1839082,3665
1.6192952,3666
1.5465671,3667
1.560659,3668
1.4273168,3669
1.5000103,3670
1.8035336,3671
1.8231115,3672
1.6389236,3673
1.5233277,3674
1.6338834,3675
1.5173235,3676
1.5501043,3677
1.504522,3678
1.510128,3679
1.8120688,3680
1.8040316,3681
1.7268727,3682
1.6807688,3683
1.709295,3684
1.9730824,3685
1.8541195,3686
1.8332708,3687
1.7120497,3688
1.6674011,3689
1.5122664,3690
1.5482619,3691
1.5480021,3692
1.6680973,3693
2.097741,3694
1.9599198,3695
1.9383084,3696
1.8520819,3697
1.8365686,3698
1.6518162,3699
1.70224,3700
1.5017174,3701
1.5403495,3702
1.8303405,3703
1.9998945,3704
1.7844213,3705
1.8351921,3706
1.6041526,3707
2.1610036,3708
1.8851417,3709
1.9254193,3710
1.8683872,3711
1.7836971,3712
1.5492971,3713
1.5496132,3714
1.4428601,3715
1.4437022,3716
1.7905588,3717
1.8002588,3718
1.6821373,3719
1.7787504,3720
1.9326457,3721
2.1516285,3722
1.9394786,3723
1.8887519,3724
1.7385883,3725
1.6141603,3726
1.6713015,3727
1.612735,3728
1.508695,3729
1.7093822,3730
2.1141343,3731
1.8666216,3732
1.8817774,3733
1.8846643,3734
1.7398237,3735
1.5622385,3736
1.716729,3737
1.7277198,3738
1.5935762,3739
1.7369571,3740
1.9995204,3741
1.8726723,3742
1.7856928,3743
1.8280972,3744
2.0465102,3745
2.118936,3746
2.0366464,3747
1.8573322,3748
1.732623,3749
1.509311,3750
1.3591567,3751
1.480523,3752
1.4212236,3753
1.7579609,3754
1.7213751,3755
1.6338614,3756
1.5325612,3757
1.6412497,3758
1.9258194,3759
1.892915,3760
1.8089784,3761
1.7965946,3762
1.78691,3763
1.7106428,3764
1.6809407,3765
1.4578544,3766
1.5053829,3767
1.842097,3768
1.5192374,3769
1.5294076,3770
1.4754958,3771
1.4820404,3772
1.4460707,3773
1.5544828,3774
1.3928862,3775
1.5315001,3776
1.7123085,3777
1.7003477,3778
1.7451903,3779
1.6157726,3780
1.6499233,3781
1.7944425,3782
1.522731,3783
1.6206087,3784
1.5751604,3785
1.9365993,3786
2.1039014,3787
1.7486731,3788
1.7421031,3789
1.776381,3790
1.9243556,3791
1.6916996,3792
1.7186035,3793
1.6717086,3794
1.882291,3795
1.8972559,3796
1.9376297,3797
1.88752,3798
1.6705873,3799
1.4422277,3800
1.4829513,3801
1.3870602,3802
1.4805553,3803
1.6141618,3804
1.799948,3805
1.8157357,3806
1.7254466,3807
1.7318287,3808
1.6627382,3809
1.6953441,3810
1.6883985,3811
1.6820189,3812
1.645446,3813
1.5658959,3814
1.6729906,3815
1.6211226,3816
1.5529578,3817
1.7102075,3818
1.9397442,3819
1.7212329,3820
1.728418,3821
1.6101903,3822
1.6779509,3823
1.6287469,3824
1.5003486,3825
1.4859012,3826
1.4177767,3827
1.6660761,3828
1.6666145,3829
1.6414188,3830
1.4918815,3831
1.7764207,3832
1.8325127,3833
1.9300656,3834
1.896675,3835
1.6781524,3836
1.720933,3837
1.6603395,3838
1.7142395,3839
1.6472366,3840
1.8191673,3841
1.8906631,3842
1.7803006,3843
1.6637583,3844
1.5157795,3845
1.6529367,3846
1.5569738,3847
1.6569037,3848
1.6477904,3849
1.6509557,3850
1.695818,3851
1.6891739,3852
1.5804538,3853
1.4658278,3854
1.6390823,3855
1.7782586,3856
1.7974914,3857
1.7315512,3858
1.7110211,3859
1.4316127,3860
1.5791725,3861
1.5429747,3862
1.3877255,3863
1.5610484,3864
1.6765819,3865
1.7097108,3866
1.5665237,3867
1.4370097,3868
1.7046193,3869
1.7320181,3870
1.7384334,3871
1.799369,3872
1.5808939,3873
1.4034653,3874
1.3642558,3875
1.4635755,3876
1.4054728,3877
1.6734462,3878
1.6736029,3879
1.8006,3880
1.7628757,3881
1.7527698,3882
1.5715715,3883
1.5815376,3884
1.6000521,3885
1.4238203,3886
1.4617192,3887
1.6842204,3888
1.5251669,3889
1.5031853,3890
1.4755143,3891
1.7979037,3892
1.7750055,3893
1.7096232,3894
1.6422372,3895
1.5263627,3896
1.509793,3897
1.5082828,3898
1.4773498,3899
1.3172661,3900
1.4216331,3901
1.692926,3902
1.607822,3903
1.5563062,3904
1.5226655,3905
1.8786147,3906
1.7437271,3907
1.7833045,3908
1.8509552,3909
1.739737,3910
1.5910338,3911
1.4743179,3912
1.5366654,3913
1.4824287,3914
1.5106171,3915
1.7369287,3916
1.6747308,3917
1.4257371,3918
1.4029962,3919
1.6378348,3920
1.546811,3921
1.5708735,3922
1.5717838,3923
1.775768,3924
1.8065777,3925
1.8655014,3926
1.8143322,3927
1.7800066,3928
1.6376352,3929
1.5127143,3930
1.6376733,3931
1.4352708,3932
1.5504422,3933
1.726229,3934
1.7838012,3935
1.8471932,3936
1.8751696,3937
1.8290007,3938
1.9451115,3939
1.8586282,3940
1.7108718,3941
1.7617888,3942
2.0477328,3943
1.7188629,3944
1.6469826,3945
1.7947619,3946
1.8497536,3947
1.6520017,3948
1.751208,3949
1.649973,3950
1.5561103,3951
1.8562338,3952
1.7667196,3953
1.9287534,3954
1.7862502,3955
1.728891,3956
1.6426156,3957
1.6814339,3958
1.7016498,3959
1.6443655,3960
1.7518414,3961
1.7630333,3962
1.7489139,3963
1.6469402,3964
1.6300637,3965
1.9269764,3966
1.8485899,3967
2.05196,3968
2.0361066,3969
1.7875268,3970
1.7990128,3971
1.734652,3972
1.6793566,3973
1.4993106,3974
1.692987,3975
1.8131791,3976
1.6341288,3977
1.6808897,3978
1.6912457,3979
1.8842443,3980
2.0059378,3981
1.7542506,3982
1.886486,3983
1.8811954,3984
1.6136178,3985
1.5118915,3986
1.5331713,3987
1.5917816,3988
2.010213,3989
1.8006705,3990
1.8468927,3991
1.8604507,3992
1.7868301,3993
1.9078108,3994
1.6966355,3995
1.5943073,3996
1.5727392,3997
1.6012158,3998
1.8134675,3999
1.7372934,4000
1.5858915,4001
1.6634158,4002
1.8956649,4003
1.7628152,4004
1.8633218,4005
1.9480178,4006
1.8583041,4007
1.6081594,4008
1.7182564,4009
1.6570725,4010
1.4104733,4011
1.6666343,4012
1.7972744,4013
1.6481024,4014
1.6160833,4015
1.7024173,4016
1.945837,4017
1.881283,4018
1.8020484,4019
1.6493816,4020
1.7306252,4021
1.7117059,4022
1.6858208,4023
1.5556214,4024
1.5730741,4025
1.967904,4026
2.0424576,4027
1.7794913,4028
1.8562251,4029
1.8158637,4030
1.6937381,4031
1.6833631,4032
1.6319594,4033
1.708274,4034
1.7749453,4035
1.7723548,4036
1.6597687,4037
1.5783472,4038
1.6737251,4039
1.9958028,4040
1.9796337,4041
1.942436,4042
2.0656412,4043
1.903719,4044
1.6736588,4045
1.6177739,4046
1.6831858,4047
1.5976124,4048
1.7926956,4049
1.769925,4050
1.7287518,4051
1.6869969,4052
1.728904,4053
1.9631604,4054
1.9822154,4055
1.7862289,4056
1.8700492,4057
1.7837692,4058
1.7595944,4059
1.7096026,4060
1.543742,4061
1.5778738,4062
1.8005228,4063
1.6241672,4064
1.5515265,4065
1.7577611,4066
1.5787619,4067
1.5525825,4068
1.7095633,4069
1.6819803,4070
1.6766511,4071
1.8419619,4072
2.0936868,4073
1.887173,4074
1.8932675,4075
2.1549768,4076
1.8537126,4077
1.7472417,4078
1.5712626,4079
1.6039345,4080
1.6883148,4081
1.8061144,4082
1.8215722,4083
1.8668272,4084
1.8744045,4085
1.902916,4086
1.8422946,4087
1.7453789,4088
1.7902852,4089
1.9680248,4090
1.8574406,4091
1.8012699,4092
1.8519229,4093
2.0017576,4094
1.8980159,4095
1.6781837,4096
1.6833862,4097
1.7644806,4098
1.8196391,4099
1.9855509,4100
1.8888727,4101
1.8284758,4102
1.8681656,4103
1.7105384,4104
1.6053591,4105
1.7066776,4106
1.7025318,4107
1.788821,4108
1.8453277,4109
1.7707727,4110
1.7010537,4111
1.6304889,4112
1.8159343,4113
2.0091996,4114
2.0909774,4115
1.8250577,4116
1.9478309,4117
1.8774017,4118
1.8272097,4119
1.9502523,4120
1.9273661,4121
1.7798012,4122
1.787643,4123
1.6287858,4124
1.705081,4125
1.6958967,4126
1.8121274,4127
2.0349896,4128
1.890032,4129
1.8738103,4130
1.8159362,4131
1.8135538,4132
1.6755204,4133
1.8599473,4134
1.7535235,4135
1.8256412,4136
2.2079554,4137
2.0833242,4138
1.9496063,4139
1.8621008,4140
1.8938676,4141
1.8700953,4142
1.8521233,4143
1.6737612,4144
1.6108763,4145
1.7391888,4146
1.7411177,4147
1.7458206,4148
1.5751038,4149
1.8315169,4150
2.1299047,4151
2.1100588,4152
2.0625284,4153
1.8581481,4154
1.8786203,4155
1.6742711,4156
1.6346246,4157
1.6542557,4158
1.6862961,4159
1.7832733,4160
1.8004478,4161
1.7177271,4162
1.6953496,4163
1.850642,4164
2.002962,4165
2.0664902,4166
1.9057913,4167
1.8943474,4168
1.8420755,4169
1.7617561,4170
1.7021828,4171
1.5506492,4172
1.6734918,4173
2.0842798,4174
1.7994843,4175
2.0501022,4176
1.9695847,4177
1.8366646,4178
1.728722,4179
1.7375109,4180
1.7312484,4181
1.7118527,4182
1.754166,4183
1.6584644,4184
1.7242916,4185
1.7315578,4186
1.7780554,4187
1.9768285,4188
1.9108487,4189
1.9810772,4190
1.9973266,4191
2.015239,4192
1.6672379,4193
1.5529946,4194
1.7393652,4195
1.5611008,4196
1.6087081,4197
1.7390875,4198
1.7529433,4199
1.6587675,4200
1.9688283,4201
2.1537294,4202
2.0613577,4203
1.9236277,4204
2.0320294,4205
1.8876002,4206
1.7887889,4207
1.6384414,4208
1.6794163,4209
1.6431562,4210
1.771896,4211
1.7193532,4212
1.6786262,4213
1.5735073,4214
1.6122719,4215
1.8213187,4216
1.900723,4217
1.7989305,4218
1.7558842,4219
1.9391907,4220
2.1157472,4221
2.222588,4222
2.0204203,4223
1.8232303,4224
1.8972044,4225
1.8234586,4226
1.6896447,4227
1.6183188,4228
1.9967602,4229
1.9988219,4230
1.9044055,4231
1.8763132,4232
1.9104356,4233
1.8637724,4234
1.701788,4235
1.7116852,4236
1.6155803,4237
1.9070373,4238
1.9886367,4239
1.9516602,4240
2.0079434,4241
1.8058685,4242
1.9095112,4243
1.9161878,4244
1.8750182,4245
1.8529141,4246
1.9696082,4247
1.9619172,4248
1.7943013,4249
1.7976952,4250
1.979374,4251
1.9343457,4252
1.7906476,4253
1.5873443,4254
1.6678156,4255
1.6099942,4256
1.7687523,4257
1.6913971,4258
1.7197034,4259
1.599611,4260
1.942493,4261
2.0144236,4262
1.9322348,4263
1.8322033,4264
1.8572394,4265
1.6793559,4266
1.5608848,4267
1.5310405,4268
1.3855321,4269
1.4786358,4270
1.713748,4271
1.7010826,4272
1.6068046,4273
1.4794124,4274
2.0058446,4275
1.823436,4276
1.8875949,4277
1.8790743,4278
1.9597224,4279
1.666415,4280
1.6287448,4281
1.5443641,4282
1.5495602,4283
1.7677903,4284
1.9824908,4285
2.0613666,4286
1.7970432,4287
1.9316058,4288
1.8469545,4289
1.6256927,4290
1.6323682,4291
1.590788,4292
1.6175274,4293
1.6921576,4294
1.6385608,4295
1.5288912,4296
1.4321343,4297
2.063553,4298
1.8418673,4299
1.8397914,4300
1.9016688,4301
1.8324784,4302
1.5677321,4303
1.640202,4304
1.6546284,4305
1.4074606,4306
1.5734688,4307
1.6704913,4308
1.6133238,4309
1.6072782,4310
1.6157382,4311
2.061369,4312
1.9204284,4313
1.9786912,4314
1.8856118,4315
1.7828242,4316
1.7386447,4317
1.4999802,4318
1.5686916,4319
1.556691,4320
1.9968022,4321
1.9954565,4322
2.0760984,4323
2.115094,4324
1.9152596,4325
1.8733497,4326
1.6531368,4327
1.765765,4328
1.7246859,4329
1.55205,4330
1.768864,4331
1.6858774,4332
1.5883819,4333
1.5338172,4334
1.9973038,4335
1.8056272,4336
2.089886,4337
1.880896,4338
1.869648,4339
1.8152959,4340
1.7519886,4341
1.7562608,4342
1.6776633,4343
1.8174504,4344
1.7378576,4345
1.7936049,4346
1.8395894,4347
1.697187,4348
2.0935347,4349
2.0938988,4350
1.8980902,4351
1.9892632,4352
1.9809881,4353
1.8196814,4354
1.760481,4355
1.744512,4356
1.7069755,4357
1.7936529,4358
1.7510016,4359
1.7202802,4360
1.7264978,4361
1.7114807,4362
1.7658759,4363
1.8529865,4364
1.7679126,4365
1.7996943,4366
1.9798607,4367
2.0821083,4368
2.0707803,4369
1.9494387,4370
2.0309124,4371
1.9411236,4372
1.8139021,4373
1.8705274,4374
1.7493393,4375
1.7539473,4376
2.0369556,4377
2.1524127,4378
2.1027217,4379
1.9880043,4380
2.0538335,4381
1.7675875,4382
1.8736854,4383
1.9479979,4384
1.9210317,4385
2.0408642,4386
2.0308743,4387
2.1264179,4388
1.9758502,4389
2.0049,4390
1.8849975,4391
1.9500315,4392
1.8209667,4393
1.7572141,4394
2.0483186,4395
2.1033769,4396
1.9521874,4397
2.1179993,4398
1.9437703,4399
1.8745035,4400
1.8047695,4401
1.7998987,4402
1.6914877,4403
1.8037256,4404
1.6722814,4405
1.7672608,4406
1.7419066,4407
1.6709569,4408
2.0924394,4409
2.1346958,4410
1.9693413,4411
2.0637486,4412
1.9301074,4413
1.8988528,4414
1.9002764,4415
1.7891756,4416
1.7227074,4417
1.733857,4418
1.5995423,4419
1.7342507,4420
1.5762824,4421
1.6728681,4422
2.0661187,4423
2.007658,4424
1.983182,4425
2.0547519,4426
1.9620758,4427
1.87331,4428
1.8454137,4429
1.7120893,4430
1.5570805,4431
2.169861,4432
2.0767443,4433
2.1471097,4434
2.0853715,4435
2.0830045,4436
1.9458593,4437
1.91774,4438
1.9284061,4439
1.7689964,4440
1.7241426,4441
1.7140013,4442
1.8485781,4443
1.7676266,4444
1.6856614,4445
2.1891444,4446
2.0646055,4447
2.1053452,4448
2.087858,4449
2.0927553,4450
1.992061,4451
1.6911728,4452
1.6978799,4453
1.654746,4454
1.640159,4455
1.7876382,4456
1.7433527,4457
1.6888927,4458
1.7335384,4459
1.9806455,4460
2.1711574,4461
2.0421731,4462
2.073545,4463
2.0254338,4464
1.8695245,4465
1.7798232,4466
1.688213,4467
1.6405183,4468
2.0637493,4469
1.9623976,4470
1.9128337,4471
1.9703228,4472
1.9862314,4473
1.810449,4474
1.886845,4475
1.8086034,4476
1.8368524,4477
1.7376095,4478
1.7954932,4479
1.752538,4480
1.7063646,4481
1.6703169,4482
1.9496363,4483
2.02621,4484
1.8917006,4485
1.8724133,4486
2.0068445,4487
2.0299284,4488
1.715458,4489
1.5935551,4490
1.7057512,4491
1.6334301,4492
1.7278625,4493
1.8110341,4494
1.6545326,4495
1.7695737,4496
1.9445107,4497
2.0471787,4498
1.9666342,4499
1.9690566,4500
2.0160737,4501
1.9571794,4502
1.8867908,4503
1.8263848,4504
1.6840725,4505
1.5255438,4506
1.4693241,4507
1.3795755,4508
1.3967497,4509
1.5587277,4510
1.6767458,4511
1.7197025,4512
1.6837362,4513
1.5621493,4514
1.8389766,4515
1.6843451,4516
1.6785975,4517
1.8003843,4518
1.5782391,4519
1.6846597,4520
1.5594087,4521
1.6478225,4522
1.5546974,4523
1.790222,4524
1.6927793,4525
1.6096448,4526
1.7210486,4527
1.5700701,4528
1.6705846,4529
1.6378546,4530
1.753484,4531
1.6223667,4532
1.6850725,4533
1.6298555,4534
1.6935344,4535
1.6776972,4536
1.6889297,4537
1.6187769,4538
1.4427907,4539
1.6045622,4540
1.6151316,4541
1.6351509,4542
1.7879534,4543
1.7746794,4544
1.6777829,4545
1.5924809,4546
1.5830482,4547
1.4130049,4548
1.4570884,4549
1.4504672,4550
1.6092616,4551
1.3719045,4552
1.2590175,4553
1.2754292,4554
1.2365192,4555
1.4429018,4556
1.6225444,4557
1.8679496,4558
1.7218714,4559
1.7507974,4560
1.5802231,4561
1.3721431,4562
1.1858757,4563
1.3212312,4564
1.1752417,4565
1.2828325,4566
1.3701062,4567
1.3680086,4568
1.4371711,4569
1.6274961,4570
1.5814103,4571
1.5011357,4572
1.6581706,4573
1.5971262,4574
1.3856597,4575
1.3253781,4576
1.3448054,4577
1.3558481,4578
1.5367417,4579
1.605478,4580
1.4055436,4581
1.5566489,4582
1.5233109,4583
1.4423082,4584
1.5673845,4585
1.4805436,4586
1.5611176,4587
1.5649011,4588
1.3229349,4589
1.1423932,4590
1.0614002,4591
1.1480148,4592
1.4614184,4593
1.6247436,4594
1.6793977,4595
1.6708125,4596
1.8166718,4597
1.4843433,4598
1.206173,4599
1.1505687,4600
1.2075192,4601
1.2222977,4602
1.2467729,4603
1.3373989,4604
1.3089541,4605
1.3373802,4606
1.5417635,4607
1.4932394,4608
1.4845381,4609
1.4037153,4610
1.4175694,4611
1.4188234,4612
1.3449681,4613
1.3331897,4614
1.3101872,4615
1.4722525,4616
1.410511,4617
1.4029177,4618
1.4678811,4619
1.3305095,4620
1.45012,4621
1.475204,4622
1.4980245,4623
1.3669417,4624
1.2956536,4625
1.2568047,4626
1.1100922,4627
1.0424402,4628
1.0922074,4629
1.3222224,4630
1.587664,4631
1.5897223,4632
1.5109808,4633
1.4911363,4634
1.2798389,4635
1.1573801,4636
1.1466591,4637
1.1627512,4638
1.1628183,4639
1.2757245,4640
1.468317,4641
1.4663316,4642
1.4060777,4643
1.4919577,4644
1.3255764,4645
1.2730255,4646
1.3881953,4647
1.4672902,4648
1.3903463,4649
1.3891295,4650
1.3733385,4651
1.389929,4652
1.2266287,4653
1.1764342,4654
1.0585421,4655
1.0781914,4656
1.0530108,4657
1.29848,4658
1.2018548,4659
1.4255488,4660
1.2934694,4661
1.457567,4662
1.2529263,4663
1.241879,4664
1.2640073,4665
1.2317789,4666
1.1952863,4667
1.2650453,4668
1.4620036,4669
1.3321431,4670
1.2744881,4671
1.1858562,4672
1.1771798,4673
1.1680745,4674
1.1837591,4675
1.1963727,4676
1.2260334,4677
1.2778491,4678
1.2405684,4679
1.2825614,4680
1.2020023,4681
1.1491038,4682
1.1518896,4683
1.1243539,4684
1.1853321,4685
1.1201411,4686
1.2341454,4687
1.1845379,4688
1.2152866,4689
1.1734415,4690
1.1284593,4691
1.1082201,4692
1.1408824,4693
1.0954187,4694
1.0557634,4695
1.1623358,4696
1.2081584,4697
1.2293202,4698
1.1661539,4699
1.0849705,4700
1.0059245,4701
1.0124625,4702
1.0170448,4703
1.1929023,4704
1.1296116,4705
1.1284381,4706
1.1392286,4707
1.1787882,4708
1.0741149,4709
0.9854629,4710
1.0097092,4711
0.99432075,4712
1.0026037,4713
1.0153682,4714
1.0602838,4715
1.13714,4716
1.1459805,4717
1.265886,4718
1.0606394,4719
1.1000125,4720
1.0603033,4721
1.1624911,4722
1.1289471,4723
1.1420381,4724
1.0556113,4725
1.1190997,4726
1.1543367,4727
1.1127065,4728
1.1933151,4729
1.0496042,4730
1.0610437,4731
1.1557559,4732
1.0493975,4733
1.0363684,4734
0.9481367,4735
0.9672777,4736
1.0070823,4737
0.969572,4738
0.91644466,4739
0.9196065,4740
1.1140696,4741
1.0791751,4742
1.0427247,4743
1.0015217,4744
1.0360298,4745
0.9913784,4746
0.9084135,4747
0.96611756,4748
0.94618165,4749
0.92704034,4750
1.0099607,4751
0.9328711,4752
0.8589505,4753
0.8948499,4754
0.96406233,4755
0.93594605,4756
0.86119217,4757
0.9101216,4758
0.9346241,4759
0.90708405,4760
0.94962126,4761
0.9463678,4762
0.9054317,4763
0.9279982,4764
0.88148904,4765
0.9374915,4766
0.9149537,4767
1.0257949,4768
0.98493105,4769
1.0308539,4770
1.0002004,4771
1.0348576,4772
1.1012355,4773
1.0151284,4774
1.0084416,4775
1.1388611,4776
0.95829403,4777
1.2164216,4778
1.0220515,4779
1.0492475,4780
1.0693502,4781
0.9848909,4782
1.0358559,4783
1.0067239,4784
1.0048153,4785
1.0042022,4786
1.1101284,4787
1.0718845,4788
1.0393996,4789
0.975846,4790
1.0019655,4791
1.1793059,4792
0.9884292,4793
1.0584131,4794
0.92073864,4795
1.0567452,4796
1.0391878,4797
1.0010153,4798
1.050121,4799
0.9810924,4800
0.98855054,4801
0.9335389,4802
0.94420916,4803
0.9333941,4804
0.8962675,4805
0.95799077,4806
0.9080335,4807
0.8730258,4808
0.8232338,4809
0.91300535,4810
0.92921525,4811
0.960644,4812
1.0397049,4813
0.9877528,4814
0.9746871,4815
1.0377946,4816
0.9876714,4817
1.0117934,4818
1.0108974,4819
1.152851,4820
1.0816264,4821
1.1455678,4822
1.0324333,4823
1.2380462,4824
1.1729542,4825
1.250107,4826
1.2215359,4827
1.2289996,4828
1.3142657,4829
1.3996632,4830
1.349636,4831
1.5079936,4832
1.442545,4833
1.4332085,4834
1.4086457,4835
1.3433355,4836
1.3537962,4837
1.5182196,4838
1.6801813,4839
1.6857648,4840
1.6616066,4841
1.7325274,4842
1.6933944,4843
1.6083201,4844
1.6980263,4845
1.6531371,4846
1.803556,4847
1.9602644,4848
1.8721514,4849
1.7518398,4850
1.8702031,4851
1.704911,4852
1.8033539,4853
1.840274,4854
1.7179439,4855
1.7906505,4856
1.766502,4857
1.7784096,4858
1.7112912,4859
1.6502508,4860
1.9894551,4861
1.9375974,4862
1.8147787,4863
1.7724853,4864
1.9172803,4865
1.6909746,4866
1.7110461,4867
1.765524,4868
1.791407,4869
1.8007472,4870
1.9162129,4871
1.8336765,4872
1.6916395,4873
1.7623861,4874
1.7613897,4875
1.8727981,4876
1.8804477,4877
1.9777641,4878
2.0124977,4879
1.8834524,4880
1.8261956,4881
1.748611,4882
1.7806381,4883
1.9745029,4884
1.966441,4885
2.077018,4886
1.918653,4887
1.9316511,4888
1.8508006,4889
1.8635513,4890
1.8854723,4891
1.908049,4892
1.9872867,4893
1.9348931,4894
1.7543207,4895
1.774226,4896
1.74226,4897
2.003158,4898
1.9801445,4899
1.9658561,4900
1.9544573,4901
1.9288431,4902
1.7333646,4903
1.6917593,4904
1.9076673,4905
1.9524462,4906
1.9859977,4907
1.9816946,4908
1.9288675,4909
2.0260289,4910
1.9911358,4911
1.6640781,4912
1.886822,4913
1.878226,4914
1.8982736,4915
1.8061975,4916
1.8781555,4917
1.8287907,4918
1.9193387,4919
1.9451555,4920
1.9983667,4921
1.9796685,4922
2.0761275,4923
1.9571247,4924
1.9214679,4925
1.7854536,4926
1.7856457,4927
1.8233464,4928
1.9060556,4929
2.007904,4930
1.8949888,4931
1.8480111,4932
1.9725232,4933
1.8142757,4934
1.8061409,4935
1.8799667,4936
1.8673755,4937
1.6575989,4938
1.7034427,4939
1.6526392,4940
1.6653302,4941
1.8669022,4942
1.716918,4943
1.7246417,4944
1.7375338,4945
1.7748355,4946
1.617709,4947
1.620018,4948
1.8550417,4949
2.1466966,4950
1.9999506,4951
1.9682528,4952
