@RELATION 'Music feature'
%rows=1
%columns=12922
%sample_rate=22050
%window_size=512
%step_size=512

@ATTRIBUTE 'Root mean square' NUMERIC
@ATTRIBUTE WindowNumber NUMERIC

@DATA
0.2817101099,1177
0.1906856142,1178
0.05464322989,1179
0.01900215879,1180
0.004903463192,1181
0.003331572469,1182
0.3026612326,1183
0.4799101555,1184
0.5526623713,1185
0.4370288364,1186
0.5503098248,1187
0.6665912637,1188
0.5732626054,1189
0.5536457639,1190
0.3971637012,1191
0.296793287,1192
0.450416738,1193
0.3448025043,1194
0.3008931694,1195
0.2572006739,1196
0.1892825404,1197
0.3200753025,1198
0.3206451975,1199
0.2715119706,1200
0.2108640042,1201
0.4269528085,1202
0.51517594,1203
0.4331740535,1204
0.4832080092,1205
0.6144630754,1206
0.6326908054,1207
0.6483143073,1208
0.6038911919,1209
0.4129196378,1210
0.4196435538,1211
0.5283446266,1212
0.4124828523,1213
0.4627918515,1214
0.2269884856,1215
0.2196776867,1216
0.2169709768,1217
0.2100368693,1218
0.2290456015,1219
0.3999776521,1220
0.5238493284,1221
0.5283105468,1222
0.5910694716,1223
0.6034779458,1224
0.6870725939,1225
0.5129767243,1226
0.4510934759,1227
0.3653282472,1228
0.283527872,1229
0.4747731727,1230
0.3918271379,1231
0.4428901693,1232
0.3233616379,1233
0.307949524,1234
0.5133814716,1235
0.3449118362,1236
0.380008368,1237
0.2264682064,1238
0.4371337799,1239
0.5547917611,1240
0.3651971282,1241
0.4769663105,1242
0.6774233378,1243
0.6012362591,1244
0.7216790814,1245
0.5607606266,1246
0.4311180787,1247
0.4582008175,1248
0.5132685204,1249
0.3274160052,1250
0.4111622968,1251
0.178596852,1252
0.2810892706,1253
0.2695994641,1254
0.2255105721,1255
0.294965639,1256
0.3718845232,1257
0.4437653567,1258
0.5855668717,1259
0.5605538819,1260
0.4889841256,1261
0.6012211488,1262
0.5801509199,1263
0.51908963,1264
0.435925509,1265
0.3809929541,1266
0.5186800534,1267
0.3179204632,1268
0.3138220095,1269
0.3410183853,1270
0.3776279083,1271
0.2825627234,1272
0.3907068879,1273
0.2802973082,1274
0.302536538,1275
0.4026496536,1276
0.5861654307,1277
0.3306455319,1278
0.5195130161,1279
0.5364820294,1280
0.4230907884,1281
0.456779859,1282
0.5522044932,1283
0.4538917091,1284
0.4900281006,1285
0.3759611379,1286
0.3424012675,1287
0.2757452627,1288
0.2106767911,1289
0.09453118445,1290
0.08457601285,1291
0.07785609627,1292
0.06905130983,1293
0.427003371,1294
0.4642876539,1295
0.5805304734,1296
0.5551706558,1297
0.5695873035,1298
0.5937480969,1299
0.5664715509,1300
0.524217506,1301
0.3699328952,1302
0.3716169254,1303
0.479578944,1304
0.2875191823,1305
0.3267902273,1306
0.2764392029,1307
0.3647255748,1308
0.2932460244,1309
0.3185378808,1310
0.2475851051,1311
0.3252911082,1312
0.3622867743,1313
0.6266976695,1314
0.3129752202,1315
0.5347336803,1316
0.5686187726,1317
0.4005962041,1318
0.4416670191,1319
0.5766626995,1320
0.4638705126,1321
0.4660812555,1322
0.3832459328,1323
0.2434771495,1324
0.301336559,1325
0.2022432809,1326
0.05430937244,1327
0.04915737379,1328
0.04584331681,1329
0.03096520885,1330
0.4799230501,1331
0.4373192691,1332
0.5402642553,1333
0.5816248558,1334
0.5517523959,1335
0.6095969125,1336
0.5606822731,1337
0.5257499628,1338
0.3392392008,1339
0.3690549689,1340
0.4631418481,1341
0.2785141375,1342
0.3184044052,1343
0.2549108766,1344
0.3487318376,1345
0.306593773,1346
0.3218853737,1347
0.227534751,1348
0.3241267098,1349
0.3514128383,1350
0.6262878863,1351
0.3255642536,1352
0.5413696368,1353
0.5408966383,1354
0.4093182137,1355
0.4376761334,1356
0.5724700832,1357
0.4929678723,1358
0.4579631491,1359
0.36251238,1360
0.2463767663,1361
0.286255438,1362
0.185506041,1363
0.05118489848,1364
0.04456644756,1365
0.03120963002,1366
0.02269844582,1367
0.4888907127,1368
0.4997481115,1369
0.4848496664,1370
0.6311056612,1371
0.5203705518,1372
0.6456042302,1373
0.5273774027,1374
0.5303644484,1375
0.3407122244,1376
0.3963777433,1377
0.4159041935,1378
0.2904471305,1379
0.2854606958,1380
0.2637729273,1381
0.3357487319,1382
0.3449755738,1383
0.2827218427,1384
0.2500892644,1385
0.3200547976,1386
0.3594599781,1387
0.6482072691,1388
0.2900843843,1389
0.5815850376,1390
0.5090723642,1391
0.3956315636,1392
0.5025034307,1393
0.5126660662,1394
0.489872376,1395
0.4622754408,1396
0.3604939398,1397
0.2358836492,1398
